TF,Target,Label
7863,3810,1
8668,2850,1
5335,3836,1
8668,8970,1
7863,1672,1
5178,6766,1
5335,11566,1
5335,10942,1
7863,1253,1
5178,938,1
8668,305,1
8668,3713,1
8668,1084,1
5335,8633,1
8668,9742,1
5178,4031,1
7863,3989,1
5178,555,1
7863,4363,1
7863,8698,1
7863,2358,1
7863,4094,1
5335,10032,1
5335,5513,1
7863,485,1
7863,2928,1
5335,2399,1
5178,9477,1
7863,3570,1
8668,1465,1
8668,7316,1
8668,7515,1
8668,2990,1
8668,2527,1
7863,10207,1
7863,7953,1
7863,428,1
5178,911,1
7863,3648,1
5178,6600,1
5178,8484,1
8668,5501,1
5178,1649,1
7863,2389,1
7863,2186,1
7863,3954,1
8668,6138,1
8668,7321,1
8668,9040,1
5178,6855,1
7863,5470,1
8668,906,1
8668,12021,1
7863,74,1
7863,8360,1
5178,6244,1
8668,611,1
8668,11188,1
5335,10069,1
7863,12077,1
5178,6523,1
7863,587,1
8668,5543,1
5335,3920,1
5178,10139,1
7863,8878,1
7863,3759,1
8668,9044,1
5178,6514,1
7863,8138,1
8668,5753,1
8668,4939,1
8668,11538,1
8668,6050,1
7863,4110,1
5178,121,1
8668,4393,1
5178,4741,1
8668,180,1
5178,7364,1
8668,2687,1
8668,7415,1
5335,3399,1
8668,8987,1
7863,2575,1
5335,2205,1
7863,7050,1
7863,3014,1
7863,2985,1
5335,11580,1
7863,7518,1
7863,7872,1
8668,2870,1
7863,5624,1
8668,11589,1
8668,7662,1
5178,10506,1
5335,3917,1
5178,4345,1
5178,3577,1
7863,3104,1
8668,419,1
5178,3095,1
7863,11483,1
7863,5495,1
7863,647,1
7863,283,1
8668,5127,1
5178,8991,1
8668,6462,1
5335,11685,1
8668,4385,1
5178,3707,1
8668,5464,1
7863,2509,1
8668,2922,1
8668,1122,1
7863,4616,1
5178,8170,1
7863,6987,1
5335,4503,1
5335,12206,1
5178,2045,1
7863,6670,1
5178,9607,1
8668,10892,1
7863,3587,1
8668,5957,1
5335,1615,1
5335,8149,1
7863,10951,1
7863,696,1
7863,5160,1
7863,4045,1
5178,11453,1
8668,7611,1
7863,1545,1
5178,1823,1
5178,2122,1
5335,11623,1
5178,2022,1
5178,6014,1
7863,929,1
8668,9689,1
5178,11059,1
5178,2985,1
7863,9894,1
7863,8708,1
7863,2479,1
5178,8861,1
8668,10257,1
7863,11196,1
7863,9295,1
5178,5492,1
7863,5749,1
5178,1991,1
8668,11459,1
8668,11866,1
7863,10334,1
7863,5366,1
5335,2022,1
5178,10516,1
5178,3634,1
5178,5893,1
7863,5944,1
7863,7151,1
7863,4427,1
8668,10629,1
7863,5132,1
8668,10290,1
8668,1302,1
8668,7403,1
5335,7080,1
7863,5604,1
5335,2990,1
5335,3163,1
7863,7587,1
7863,11388,1
5178,1263,1
5178,1292,1
8668,11742,1
5178,507,1
7863,1240,1
7863,6881,1
7863,10208,1
5178,4244,1
7863,1567,1
7863,5646,1
5335,6527,1
5178,8070,1
5178,8144,1
5178,10217,1
7863,8906,1
5178,1206,1
8668,4531,1
7863,10851,1
5335,8106,1
7863,9239,1
7863,11011,1
5178,7179,1
7863,183,1
5178,850,1
5335,7886,1
5335,8394,1
5335,9556,1
8668,3057,1
8668,8507,1
7863,1593,1
7863,1109,1
5178,4779,1
7863,9368,1
7863,4305,1
8668,10807,1
8668,11711,1
5335,868,1
5178,4665,1
5178,2073,1
7863,3483,1
5178,423,1
5178,1917,1
7863,222,1
7863,1405,1
8668,8349,1
7863,10484,1
8668,8356,1
5335,5830,1
5178,10168,1
5335,7587,1
5178,957,1
5335,9592,1
5178,2935,1
7863,11412,1
8668,6453,1
5335,6808,1
8668,136,1
5178,8290,1
7863,5411,1
7863,5156,1
5178,38,1
7863,3373,1
7863,2158,1
8668,2121,1
8668,4712,1
5178,653,1
5178,7357,1
8668,7340,1
5178,3237,1
8668,2239,1
5178,4475,1
5335,4936,1
8668,3475,1
5178,3915,1
5335,7869,1
5178,1,1
8668,1268,1
5178,6711,1
5178,10934,1
5178,10686,1
5178,1710,1
5178,11643,1
7863,4426,1
7863,9677,1
5178,4262,1
5335,2891,1
5178,6584,1
5335,11173,1
5335,4736,1
8668,11599,1
8668,2559,1
8668,3482,1
5178,2563,1
7863,9052,1
8668,2224,1
8668,7086,1
7863,11130,1
5178,9924,1
8668,11103,1
7863,6003,1
8668,8633,1
5178,1722,1
7863,6784,1
8668,6004,1
5178,6754,1
8668,1178,1
5335,1265,1
5335,5885,1
7863,5603,1
8668,11195,1
7863,10297,1
8668,1032,1
5178,6354,1
5178,5120,1
7863,1422,1
3887,9463,1
8668,3698,1
7863,8787,1
7863,3136,1
8668,9220,1
8668,10248,1
7863,5847,1
8668,3552,1
8668,2028,1
8668,10150,1
7863,9608,1
7863,2797,1
8668,9072,1
5335,11751,1
7863,1070,1
5178,3054,1
7863,9877,1
5178,5792,1
8668,5771,1
8668,3205,1
8668,3152,1
8668,11855,1
5178,679,1
7863,2620,1
7863,11789,1
7863,6847,1
7863,2836,1
7863,10570,1
7863,1802,1
7863,10526,1
7863,1496,1
5335,9146,1
5178,788,1
7863,502,1
8668,8805,1
8668,6662,1
8668,11365,1
5178,8014,1
7863,11984,1
8668,11627,1
8668,2419,1
5335,529,1
7863,42,1
5178,5663,1
8668,832,1
8668,6184,1
8668,5815,1
8668,7168,1
7863,640,1
5178,2185,1
7863,4761,1
5335,2170,1
5335,4416,1
7863,1330,1
7863,11306,1
7863,3353,1
5178,9941,1
8668,1355,1
5335,11967,1
5335,3524,1
8668,4672,1
7863,4283,1
7863,5009,1
5178,6538,1
8668,10068,1
7863,8386,1
7863,9921,1
5335,2879,1
5335,1208,1
7863,11281,1
7863,3266,1
7863,7821,1
5335,2650,1
5178,8261,1
8668,9708,1
5178,11563,1
5178,43,1
7863,564,1
5335,9543,1
5178,9407,1
7863,2917,1
7863,3545,1
8668,7567,1
5178,9690,1
7863,1335,1
8668,3943,1
7863,11685,1
5178,5145,1
8668,12178,1
7863,10841,1
8668,11801,1
7863,8773,1
7863,9282,1
8668,5718,1
8668,815,1
3887,4127,1
3887,3109,1
7863,2896,1
7863,976,1
7863,3721,1
5178,4122,1
8668,9014,1
7863,8129,1
5178,595,1
8668,4002,1
8668,3668,1
5178,3582,1
8668,7645,1
5335,685,1
5335,3668,1
7863,9628,1
8668,713,1
7863,265,1
5178,460,1
8668,11859,1
7863,6324,1
7863,4055,1
7863,2452,1
8668,1468,1
8668,3293,1
5178,5495,1
5335,6264,1
8668,2528,1
8668,10772,1
8668,4612,1
7863,5590,1
7863,10463,1
7863,10248,1
7863,10568,1
7863,8633,1
5335,4685,1
3887,4380,1
8668,6005,1
7863,3327,1
7863,8172,1
5178,10521,1
5335,2086,1
7863,7285,1
7863,356,1
5335,6443,1
7863,5431,1
7863,5461,1
8668,10370,1
7863,2997,1
7863,10668,1
8668,4799,1
5335,11430,1
7863,2930,1
8668,10945,1
8668,10191,1
5335,3156,1
7863,8265,1
8668,5332,1
5335,9669,1
8668,9745,1
8668,9445,1
5178,8590,1
5335,6811,1
7863,2976,1
5178,1854,1
8668,5001,1
8668,6026,1
7863,5615,1
7863,9154,1
7863,2189,1
5178,9572,1
8668,4993,1
7863,6602,1
8668,216,1
8668,384,1
8668,10490,1
5178,1536,1
7863,11623,1
5178,10083,1
5178,12206,1
3887,9809,1
7863,4683,1
8668,7724,1
7863,6825,1
8668,8217,1
8668,1129,1
8668,1666,1
5178,4494,1
8668,2102,1
7863,9316,1
5335,4184,1
8668,9417,1
7863,10229,1
8668,2398,1
8668,1027,1
8668,6102,1
5178,8327,1
5178,9588,1
5335,9230,1
7863,7056,1
7863,10416,1
8668,9826,1
5178,2289,1
7863,11726,1
8668,3115,1
8668,11286,1
5178,8981,1
5335,6836,1
7863,7463,1
7863,9938,1
7863,5382,1
8668,2214,1
7863,5811,1
5178,228,1
5178,10867,1
7863,5266,1
8668,9478,1
7863,6532,1
7863,7584,1
7863,4348,1
5178,5348,1
8668,10005,1
7863,7153,1
5178,7487,1
5178,4581,1
7863,9527,1
5335,7232,1
8668,10528,1
7863,8210,1
5178,5303,1
5178,4599,1
7863,3634,1
7863,10898,1
5178,225,1
8668,2211,1
5178,7594,1
5178,1193,1
5178,10558,1
8668,957,1
5335,8312,1
5335,11736,1
8668,9942,1
7863,5617,1
7863,11938,1
8668,1466,1
8668,6099,1
7863,1524,1
8668,12084,1
8668,8949,1
7863,4778,1
8668,1539,1
7863,273,1
7863,1574,1
7863,7300,1
8668,11988,1
5178,1277,1
7863,8616,1
8668,10032,1
5178,5995,1
5335,2833,1
8668,302,1
5178,2552,1
8668,5111,1
5178,6457,1
7863,4461,1
7863,1479,1
8668,9941,1
8668,8400,1
8668,1010,1
7863,1749,1
5335,757,1
7863,5304,1
7863,4850,1
7863,2924,1
7863,853,1
8668,3844,1
5178,10813,1
8668,9897,1
8668,4681,1
7863,5027,1
5335,3609,1
5178,10146,1
8668,2608,1
7863,10127,1
7863,10622,1
8668,4055,1
8668,9562,1
5178,4171,1
8668,6063,1
8668,10282,1
7863,2285,1
5178,4524,1
7863,7912,1
7863,10339,1
8668,3260,1
8668,11278,1
5335,2971,1
7863,2669,1
7863,5863,1
7863,9257,1
7863,4480,1
8668,1836,1
5178,5757,1
3887,7776,1
8668,1645,1
5335,811,1
8668,7023,1
8668,9436,1
7863,6805,1
7863,1237,1
7863,2284,1
5178,2017,1
7863,10210,1
7863,1114,1
8668,3467,1
7863,8830,1
7863,2555,1
7863,3505,1
8668,4761,1
5178,11637,1
7863,6037,1
8668,5287,1
5178,12044,1
7863,4619,1
5335,1781,1
5178,3951,1
8668,6327,1
7863,4312,1
7863,5112,1
8668,10099,1
5178,1201,1
7863,4749,1
7863,4359,1
8668,9231,1
7863,7443,1
5178,4169,1
5178,7481,1
7863,7481,1
8668,4505,1
7863,6176,1
8668,4682,1
7863,5511,1
7863,8359,1
7863,6468,1
7863,427,1
8668,8607,1
7863,3317,1
8668,8616,1
7863,8981,1
5178,8498,1
5335,4436,1
5178,11456,1
7863,2549,1
5178,7945,1
5178,4839,1
7863,11141,1
8668,10520,1
5335,8057,1
5335,1121,1
7863,187,1
8668,4171,1
8668,1078,1
7863,8671,1
7863,516,1
5178,4679,1
8668,2048,1
8668,6688,1
5178,1814,1
8668,3229,1
5178,2864,1
5335,9569,1
8668,11223,1
7863,190,1
8668,10970,1
7863,11996,1
5178,5186,1
8668,11395,1
7863,3315,1
7863,3777,1
5178,4012,1
7863,7522,1
5178,848,1
5178,6142,1
5178,5285,1
5178,10376,1
7863,22,1
5178,9077,1
5178,2076,1
7863,5893,1
5178,8334,1
5178,4411,1
5178,8886,1
8668,11359,1
7863,11508,1
5178,4763,1
7863,10078,1
8668,7252,1
7863,2611,1
7863,7014,1
5335,8224,1
8668,2421,1
5178,875,1
8668,11813,1
7863,1389,1
8668,2263,1
5178,10348,1
5178,2184,1
8668,7921,1
8668,8276,1
5335,6393,1
8668,904,1
7863,3364,1
8668,5278,1
5335,9206,1
7863,2642,1
7863,8423,1
8668,2543,1
7863,8737,1
8668,6958,1
5178,1749,1
8668,4373,1
5178,4048,1
8668,8295,1
8668,10978,1
7863,8439,1
7863,9358,1
5178,3297,1
5178,3718,1
7863,3210,1
5178,8548,1
8668,4795,1
5178,11595,1
7863,2477,1
5335,3547,1
5335,8958,1
7863,5523,1
8668,10061,1
7863,11961,1
8668,3695,1
5335,8098,1
7863,9105,1
5178,3833,1
8668,242,1
8668,11954,1
8668,6930,1
7863,896,1
7863,5198,1
7863,3371,1
8668,11541,1
8668,5178,1
8668,2292,1
7863,11516,1
7863,6212,1
7863,5180,1
8668,3649,1
8668,9726,1
5335,9427,1
8668,1422,1
5178,9713,1
5335,8594,1
8668,1008,1
8668,11595,1
7863,5008,1
7863,10926,1
7863,219,1
7863,4362,1
7863,9943,1
7863,1102,1
8668,3585,1
7863,10780,1
7863,179,1
5335,8015,1
5178,7605,1
5178,8218,1
8668,9465,1
5178,8693,1
5335,2266,1
8668,2051,1
8668,4701,1
5178,4041,1
8668,281,1
7863,8839,1
8668,5442,1
5178,8753,1
5178,516,1
