TF,Target,Label
5178,9159,1
5178,8500,1
7863,4142,0
5178,2899,1
5178,9712,0
7863,854,0
8668,8338,0
7863,9694,1
7863,10498,1
7863,2645,0
8668,10540,1
8668,8890,0
7863,9201,0
8668,10561,0
7863,6035,0
5178,1660,0
5178,5549,0
5335,11494,0
5178,6002,1
8668,5687,0
8668,6315,1
7863,3825,0
5335,543,0
5335,11243,1
5335,4143,0
8668,10110,0
5178,11177,0
5335,5225,1
5178,9528,0
7863,3118,0
5335,15,1
7863,1704,0
7863,5876,0
5178,11828,1
8668,534,1
5178,5565,1
8668,7452,1
7863,6945,0
8668,1995,0
5335,9592,1
7863,5522,0
7863,3179,1
7863,10957,0
8668,11551,1
7863,9205,0
5178,11503,0
8668,3851,1
5178,1372,0
7863,7665,0
8668,9733,0
8668,5230,0
5335,3825,0
7863,4979,1
8668,9692,1
5178,8038,1
8668,8538,0
5178,7186,1
5178,5468,0
5178,606,0
5178,11608,0
7863,3353,1
8668,8199,0
8668,4095,0
7863,10008,0
7863,9870,0
8668,7295,1
7863,7295,1
3887,5534,0
5335,11030,1
7863,3414,1
7863,5149,1
8668,3482,1
5335,9918,1
8668,6181,1
7863,9404,1
8668,1008,1
8668,9045,1
7863,6957,1
5178,8383,1
8668,5122,0
7863,6734,0
8668,6014,0
7863,249,1
5178,1849,0
7863,475,1
8668,6898,0
7863,6924,1
8668,448,1
8668,907,1
8668,3432,1
8668,11868,1
5335,3644,1
8668,10697,1
7863,2725,0
7863,3821,1
8668,1911,0
8668,8197,1
7863,9708,0
7863,11638,1
8668,8512,0
8668,8378,0
5178,5734,1
8668,2939,0
7863,4584,0
5335,4672,1
5178,603,0
5335,58,1
7863,6190,0
7863,9592,0
7863,285,0
5178,6056,1
5178,11832,1
7863,10648,0
7863,7527,1
7863,7886,1
7863,8386,1
7863,6858,1
8668,951,0
7863,9031,1
7863,6231,1
5178,3099,0
8668,2115,1
7863,2976,1
5335,8837,0
7863,10526,1
5178,7632,0
8668,8170,1
8668,8687,0
8668,11817,0
7863,5702,1
8668,11537,0
8668,11894,1
8668,761,1
7863,10886,0
8668,3610,0
5178,818,1
7863,679,0
5178,2109,0
7863,684,0
5335,4939,1
5178,3728,0
7863,3587,1
5178,6319,0
7863,5302,1
7863,5539,1
8668,787,0
5178,677,0
7863,3916,1
8668,3684,0
5335,3405,1
7863,487,1
8668,6751,1
7863,10484,1
5178,3455,1
7863,8572,0
7863,3520,0
8668,8805,1
5178,9808,0
7863,2106,0
8668,1854,0
5335,10438,0
5335,1342,1
5335,475,1
5178,1457,0
8668,385,1
7863,4850,1
8668,11483,1
7863,7855,1
5335,10487,1
8668,307,1
5178,1443,0
5178,1990,0
5178,5200,0
8668,7919,0
7863,2119,0
7863,7923,0
7863,7076,1
5335,786,0
8668,7366,0
8668,11652,0
8668,10526,0
5178,5399,0
5178,11601,1
5335,7690,0
5178,660,1
7863,1576,0
5178,2387,0
5335,11631,0
5178,8251,0
7863,2544,0
8668,3947,0
5335,2922,0
5178,7040,0
7863,6082,0
8668,514,1
7863,8216,1
5178,2776,0
7863,11376,0
8668,5125,1
8668,9869,0
8668,5510,1
5178,6244,1
8668,9117,1
8668,3392,0
5178,3633,0
5178,507,1
8668,5001,1
7863,695,0
5178,4815,1
8668,4629,1
5178,8986,0
5335,9834,0
8668,11627,1
5178,3628,1
5178,10508,1
5178,3525,0
5178,5873,1
8668,39,0
8668,5338,0
7863,1911,0
7863,187,1
8668,8486,1
7863,6940,0
8668,219,0
7863,4113,1
8668,5784,0
5178,449,0
7863,5094,0
5335,4311,1
5178,2112,1
7863,8238,0
8668,5603,0
5178,11581,1
5335,7231,0
5335,5725,0
8668,3678,1
7863,6727,0
8668,9407,1
7863,1766,0
7863,1800,0
5178,10216,0
7863,2471,0
5335,9094,0
8668,5763,1
5178,2574,1
8668,3348,1
7863,11891,0
5178,5462,1
7863,5238,1
7863,2625,0
5335,8669,1
8668,7729,1
5335,153,0
8668,11461,0
5178,9139,0
8668,9263,1
8668,10044,1
7863,6092,1
8668,2906,0
8668,652,0
5178,9470,0
7863,6470,0
8668,11668,1
7863,6833,0
8668,9803,1
5178,6735,0
5178,1159,1
8668,10165,1
7863,1275,1
8668,9410,1
5178,153,1
7863,10164,0
5335,2121,1
7863,5506,0
5178,4145,0
5335,1720,1
7863,9600,0
8668,2958,1
8668,6718,1
7863,5125,1
7863,3848,1
7863,11173,1
5178,6561,0
8668,11800,0
8668,5987,0
7863,8380,1
7863,7585,0
7863,3584,1
7863,1193,1
8668,3131,0
7863,210,0
8668,5462,0
7863,11763,0
7863,4726,1
5335,10113,0
5178,6778,1
5178,1775,0
7863,10517,0
8668,1972,0
7863,4105,1
8668,4508,0
3887,6457,1
8668,9207,0
5335,93,0
7863,3303,0
8668,10499,1
5178,6502,1
8668,2782,0
7863,9316,1
8668,5288,1
8668,264,0
7863,3180,1
7863,7244,0
5335,7581,1
8668,5007,1
7863,2573,1
5178,5664,1
7863,6880,1
7863,9655,0
5335,7375,1
8668,7613,1
5178,8132,0
5178,7646,0
7863,9392,0
7863,4255,1
7863,8180,0
8668,9864,1
8668,10911,0
7863,5648,0
5178,825,0
7863,642,0
8668,11589,1
8668,3098,0
7863,5465,0
5178,10209,0
5178,8249,1
8668,7964,0
5335,4149,0
7863,7237,1
7863,11533,0
8668,9730,0
8668,4047,0
7863,9644,0
7863,2410,0
8668,12043,0
8668,5869,0
7863,4432,1
7863,3160,0
8668,5451,1
5335,3630,1
7863,6399,0
7863,6310,1
7863,1939,0
7863,788,1
5178,1277,1
5178,2097,0
8668,223,1
5178,3128,1
5178,8037,1
5178,11821,1
8668,9189,0
8668,2542,0
5178,206,0
7863,3101,1
5178,1658,1
7863,5583,0
8668,6037,1
8668,2028,1
8668,3165,1
7863,4586,0
5178,8324,0
7863,1505,1
5178,4179,0
7863,8747,1
7863,5815,1
7863,7979,1
7863,3314,0
7863,10539,0
8668,11938,0
5335,1326,1
7863,4946,0
7863,3376,1
5178,4248,0
5178,848,1
5178,8998,1
7863,707,0
5178,2806,0
8668,10343,1
8668,1128,0
8668,6465,0
7863,9951,0
5335,3361,0
8668,3205,1
8668,1290,1
8668,7069,0
7863,6414,0
8668,3861,0
7863,7501,0
5178,8867,0
5178,2369,1
7863,3200,1
8668,346,1
7863,10788,0
8668,6537,0
7863,400,0
7863,3003,0
5335,10866,0
5335,2308,0
7863,10470,1
5178,6525,0
8668,10630,0
7863,7224,1
8668,9154,0
8668,11356,1
7863,5686,0
5178,338,1
8668,9633,1
8668,6308,1
5178,7985,1
8668,3773,0
8668,6865,0
8668,7012,0
7863,1835,0
8668,1023,0
7863,10856,0
7863,9839,1
7863,5561,0
5335,9685,0
8668,5012,1
5178,9447,0
8668,4071,0
7863,5773,1
8668,11150,0
7863,9864,0
5335,2275,1
8668,7099,1
5335,7475,0
5335,8198,1
5335,9123,0
8668,2795,0
8668,1258,0
5178,9235,0
7863,10784,0
5178,6192,0
5178,460,1
8668,4454,0
7863,6615,1
7863,10095,0
5178,10572,0
8668,1389,1
7863,8844,0
8668,11043,0
8668,9436,1
7863,9915,0
5178,3059,1
5335,175,0
5178,5284,1
7863,2503,0
7863,1663,0
8668,11401,0
7863,4348,1
5178,1156,0
5178,11627,1
5178,5122,0
7863,10646,0
7863,7931,0
5178,9759,1
8668,6824,0
8668,2540,0
5335,4774,0
5178,4262,1
8668,4152,1
5335,7157,0
5178,10934,1
5178,5381,1
8668,7288,0
5178,3669,1
5178,6855,1
5178,4798,1
8668,11278,1
7863,9677,1
7863,6396,1
5335,6541,1
5178,4839,1
8668,3406,0
3887,7776,1
5335,3127,0
8668,9885,0
8668,8664,1
5335,403,1
5178,8699,1
7863,10334,1
5178,11616,0
8668,5111,1
5178,8507,1
8668,4703,0
7863,2775,1
5335,6022,0
3887,3761,0
8668,2211,1
5335,763,0
8668,608,1
7863,5741,0
7863,3588,1
5178,5601,0
7863,2629,0
5178,1912,0
7863,345,0
5178,10940,1
8668,11321,1
5335,7549,1
8668,11497,1
5178,6647,1
5335,12077,0
7863,9117,1
5335,7648,0
7863,4503,1
5335,1193,1
8668,3444,0
5178,6579,0
5178,10235,1
7863,8271,1
5335,1282,1
7863,10141,1
8668,4175,0
7863,0,1
8668,4847,0
8668,4283,1
7863,7995,0
5335,3917,1
8668,5127,1
7863,7892,0
8668,10520,1
8668,6766,0
8668,6782,0
8668,9339,0
7863,5825,1
7863,7912,1
8668,7852,1
8668,11882,1
7863,3975,1
8668,2102,1
7863,4776,0
5178,919,0
8668,11603,0
7863,4592,0
7863,7947,0
8668,8154,0
7863,1523,0
7863,10063,1
5178,11453,1
5178,5834,0
5178,4616,0
5178,5746,0
8668,3474,1
7863,10297,1
7863,4479,0
5178,8709,1
7863,3488,0
8668,2959,0
7863,8773,1
8668,3537,1
8668,102,0
7863,9105,1
8668,3633,1
8668,10311,1
8668,2407,0
7863,2965,1
8668,4061,0
5178,6243,0
7863,8608,0
8668,8822,1
8668,6435,1
8668,3393,1
8668,4630,0
5178,2058,0
7863,11582,0
5178,8679,0
5178,11662,1
5178,2988,0
7863,8373,0
7863,1147,1
8668,5330,0
7863,4467,0
8668,994,0
7863,11786,0
7863,2525,0
7863,10971,1
8668,1672,1
7863,418,1
7863,7080,0
5178,9863,0
7863,4273,0
7863,10186,1
8668,1862,1
5335,992,1
5178,11094,0
8668,1439,0
7863,11205,0
7863,36,1
5178,605,0
8668,9443,0
5335,1073,1
7863,9555,0
5178,7665,1
8668,1053,1
8668,274,1
8668,436,0
7863,8717,1
5178,10979,1
7863,1326,1
5178,8222,0
5178,9098,1
7863,4357,1
8668,5779,0
7863,2158,1
5178,4098,1
7863,5617,1
7863,6424,0
5335,6897,0
7863,9446,1
7863,1927,0
5178,3127,0
5335,9519,1
3887,9809,1
5178,11852,1
7863,6620,0
8668,9873,1
5178,4567,0
7863,1233,1
8668,2339,0
5335,8058,1
7863,2476,1
7863,2605,1
8668,11820,0
8668,9986,0
7863,2634,0
5335,2615,0
5178,6645,0
8668,8531,0
7863,11084,1
7863,11870,0
8668,888,0
8668,2871,1
8668,5115,1
5178,9258,0
7863,6199,1
8668,2279,0
7863,2002,1
7863,11832,0
8668,8715,0
7863,173,0
7863,8661,1
8668,10547,1
7863,3490,1
5335,676,0
7863,1932,1
5178,8562,1
7863,4495,0
7863,219,1
7863,768,0
7863,6659,0
3887,4491,0
8668,9745,1
7863,3628,1
7863,6970,0
7863,11622,0
8668,77,0
8668,1391,0
7863,5400,1
8668,8125,0
5178,9630,0
8668,11675,0
5178,9509,1
8668,5986,0
7863,11793,0
7863,4547,0
7863,8832,0
5335,7632,1
8668,2206,0
5178,7124,0
8668,5140,0
7863,3954,1
7863,7953,1
7863,5402,0
7863,8798,1
7863,3859,0
7863,1016,1
8668,6540,0
5178,6326,1
7863,10463,1
7863,3258,0
8668,9275,0
8668,866,1
5178,5970,1
7863,4334,0
7863,4728,1
8668,4556,1
8668,8382,0
5335,11095,1
7863,3283,1
8668,2710,1
5335,588,1
8668,4335,0
8668,5255,0
5178,2570,0
8668,573,0
7863,10315,0
7863,7877,0
8668,1078,1
7863,8404,0
7863,5118,1
7863,10495,1
7863,2142,0
5178,9203,1
7863,10412,1
7863,598,1
7863,6220,0
5178,11609,1
5335,10694,0
7863,867,1
5178,1322,1
8668,1193,0
8668,9010,1
8668,7815,1
5178,6367,0
7863,10448,1
5178,11987,1
5178,2935,1
7863,2248,0
7863,10081,0
5178,3125,1
8668,895,0
7863,7459,0
5178,5660,0
5178,3863,1
7863,1234,0
7863,12143,0
7863,4663,0
7863,4125,1
8668,1728,0
7863,3416,0
5178,10634,1
5178,6060,1
5178,1522,1
7863,8566,0
8668,1794,0
7863,2255,0
8668,11038,0
8668,3104,1
8668,1938,1
7863,6578,0
8668,11595,1
7863,1822,1
5178,6584,1
7863,333,1
5178,2552,1
8668,11526,1
5178,164,1
8668,384,1
5335,6308,1
7863,10599,1
