TF,Target,Label
7863,1860,1
5178,12035,0
5335,4463,1
7863,10308,1
7863,8461,0
7863,1196,0
5178,1514,1
7863,7700,0
7863,5203,0
8668,6186,0
8668,12160,1
7863,6868,1
8668,10215,1
8668,72,1
7863,11084,1
7863,9106,1
7863,4207,0
8668,4704,0
8668,2239,1
7863,2991,0
7863,525,1
5178,2198,0
8668,1456,0
7863,7598,0
7863,7522,1
7863,6690,0
8668,762,1
8668,11203,0
8668,3669,1
5178,2429,1
8668,815,1
8668,8377,1
5178,4498,0
8668,9783,1
7863,4607,0
7863,2516,0
7863,7296,0
5335,8198,1
7863,11425,1
7863,5204,1
5335,6281,1
8668,10309,0
7863,10542,1
8668,9460,1
5178,2709,0
5178,974,1
5335,8035,0
8668,5660,1
5335,3942,0
8668,7725,1
8668,11177,0
5335,8185,1
5178,5893,1
7863,5550,1
8668,7412,0
7863,6827,0
5178,8976,0
5335,6940,1
7863,6093,1
8668,6115,0
5178,4093,0
8668,8120,0
8668,11973,0
7863,4211,1
5335,2169,0
8668,10898,1
8668,10157,0
8668,8507,1
5178,8525,0
5178,7256,0
8668,1089,1
8668,5714,1
7863,9743,1
7863,5490,0
8668,7351,0
5335,7653,1
8668,6,0
7863,6071,0
5178,12189,0
5178,11668,1
7863,5534,0
5178,6164,0
5178,4531,1
7863,8331,1
7863,2474,0
5178,1640,0
8668,1046,0
8668,5876,0
5178,5989,0
8668,9535,0
5335,4661,0
8668,3982,1
7863,1232,0
7863,1639,0
5178,6396,1
8668,1488,0
7863,1005,1
7863,1179,1
5178,9821,0
8668,5023,0
7863,3714,0
5335,3519,1
7863,3393,1
5178,6493,0
8668,3878,1
7863,2952,1
5178,11159,1
8668,3905,1
5335,4188,1
7863,9459,1
8668,2858,0
5178,935,1
8668,799,0
5178,312,1
8668,3730,1
7863,11778,0
5335,4305,0
5335,6007,0
7863,5819,0
5178,8695,0
8668,2979,0
5178,10912,1
7863,3232,0
8668,9993,0
5178,1522,1
8668,3355,0
8668,4964,1
5178,4453,0
7863,11828,1
5178,398,1
5178,3573,1
8668,3804,0
8668,3188,1
7863,250,0
5178,8439,0
7863,5688,0
8668,2961,1
5178,11996,1
8668,8866,0
7863,5249,1
7863,1501,1
8668,3495,0
5178,4679,1
5178,6806,1
8668,3649,1
8668,11724,0
8668,7645,1
8668,525,1
8668,8159,1
5335,7582,0
7863,3652,0
7863,707,0
7863,5537,1
8668,12148,1
5178,1135,0
7863,9482,1
5335,1494,1
7863,9295,1
8668,11595,1
7863,1574,1
5178,11100,0
7863,6091,1
5335,7056,1
7863,5166,1
8668,6184,1
5178,8970,1
7863,307,1
7863,21,0
7863,3224,0
8668,1524,1
5178,4244,1
7863,419,0
7863,4169,1
5335,9371,0
8668,4939,1
7863,590,0
7863,11386,0
5178,9077,1
5178,11689,0
8668,5924,0
5178,9294,0
5178,11035,1
8668,5868,0
7863,7705,0
8668,8995,0
7863,5036,0
8668,2003,0
5335,6443,1
5178,1585,1
8668,8547,0
5178,1296,0
5178,9704,0
5178,5857,0
5178,4994,0
8668,7316,1
7863,10911,1
7863,11061,1
8668,10270,0
8668,7368,0
7863,739,1
7863,564,1
8668,11131,1
7863,2036,0
5178,6576,1
7863,10464,0
8668,4075,0
5335,10825,0
5178,11859,0
7863,7050,1
8668,7736,1
5178,2676,0
7863,6115,0
5178,6711,1
8668,6778,0
7863,3478,1
5335,5999,0
7863,7360,0
7863,8109,0
5178,8218,1
7863,8981,1
8668,5900,0
7863,11638,1
5178,4633,1
7863,9085,1
5335,9267,1
5178,848,1
8668,9558,1
8668,9721,1
8668,7921,1
7863,2657,0
8668,4228,0
7863,326,1
5178,9041,1
5178,9258,0
7863,9609,0
7863,2509,1
7863,878,1
8668,6586,1
7863,9030,0
8668,2850,1
8668,4570,0
8668,3275,0
5335,12123,0
7863,11446,1
5178,4681,1
5178,11709,0
7863,10439,1
7863,3291,0
8668,10087,0
5335,11590,1
7863,12026,1
7863,10219,0
5335,371,1
5335,4632,1
8668,10416,1
8668,8418,0
5178,5979,1
8668,10254,1
5178,24,0
5178,43,1
5335,5674,1
7863,9751,0
5335,7668,1
5178,9753,0
8668,3673,1
8668,908,1
7863,9526,1
7863,6856,1
5335,1180,0
8668,6924,1
8668,9090,0
8668,4841,0
5335,6466,1
7863,4105,1
8668,2018,0
5335,11096,0
8668,9836,0
7863,8286,1
5335,4994,1
7863,4584,0
5178,3769,0
8668,507,1
8668,11746,0
8668,6938,1
7863,6993,0
8668,6278,0
8668,5718,1
8668,4395,0
7863,7670,1
7863,4268,0
5178,6135,1
8668,4146,0
7863,6440,0
5178,982,0
7863,7660,0
5335,9672,0
8668,8416,0
8668,124,0
5335,7418,0
5178,7272,0
5178,7444,0
7863,7231,0
7863,6262,0
7863,6558,1
5335,4850,1
8668,5786,1
7863,182,1
5178,6119,1
5178,12100,1
7863,4757,0
5178,3771,0
7863,3423,0
8668,3782,0
8668,4262,1
5178,2085,1
8668,499,0
8668,2454,0
5178,12039,1
7863,7767,0
5335,667,0
