TF,Target,Label
964,12036,1
59,3193,1
703,7109,1
59,9360,1
964,1481,1
59,6947,1
703,3458,1
10973,2641,1
10973,5310,1
2391,3372,1
2391,10785,1
59,3316,1
4408,6391,1
9559,8890,1
8212,6784,1
4408,8327,1
5695,471,1
684,3725,1
975,11001,1
10973,2022,1
684,10679,1
4543,4672,1
59,6553,1
4994,5726,1
9095,1040,1
4543,2388,1
59,4914,1
3974,9367,1
59,5942,1
703,7780,1
2391,11349,1
3974,2961,1
742,12027,1
9613,2540,1
684,3002,1
10973,5571,1
2391,5233,1
3973,3397,1
975,11104,1
2391,11926,1
7499,5354,1
754,7894,1
703,7606,1
964,9567,1
3973,5479,1
9559,9266,1
4408,6756,1
10973,6876,1
4408,7315,1
4543,9466,1
703,8112,1
3974,9006,1
2391,5691,1
5695,3675,1
59,2994,1
4546,5975,1
11145,7331,1
59,11117,1
9613,325,1
3973,502,1
9613,10192,1
10973,9313,1
964,11605,1
4546,11888,1
703,5556,1
4994,5846,1
9613,1810,1
964,5244,1
1252,550,1
3973,9096,1
4994,11214,1
9613,2906,1
10973,3167,1
10973,1481,1
10973,106,1
703,11884,1
2391,2452,1
10973,1801,1
3973,3449,1
703,1381,1
3973,4670,1
2391,5798,1
59,4701,1
9613,6535,1
684,6987,1
703,2871,1
4408,7570,1
4994,9243,1
4546,9638,1
9559,8362,1
703,426,1
11024,10595,1
2391,5472,1
4546,8133,1
4994,1792,1
3973,894,1
787,4108,1
2022,10905,1
4408,1443,1
59,6531,1
10973,7685,1
4408,60,1
10354,9362,1
754,4050,1
3973,9065,1
1252,5529,1
4408,8349,1
9613,8448,1
59,10477,1
5695,4803,1
59,4808,1
964,8636,1
1252,1824,1
9613,2341,1
684,399,1
59,10059,1
9613,12077,1
9613,9692,1
4994,2139,1
59,371,1
787,11375,1
10973,3274,1
3973,2620,1
703,7378,1
684,10177,1
2022,10603,1
684,269,1
3973,8045,1
1252,7567,1
684,6607,1
4994,2449,1
703,4300,1
4408,8708,1
684,7578,1
3973,6847,1
59,9729,1
4546,5756,1
684,4380,1
703,1299,1
4408,2422,1
5695,3568,1
10973,3642,1
9559,9346,1
10973,8249,1
705,9938,1
4546,9434,1
59,2574,1
703,3049,1
2022,216,1
9559,7284,1
703,3031,1
10973,9214,1
9613,4731,1
3973,7839,1
59,10313,1
5695,9181,1
59,4535,1
59,9108,1
4994,6285,1
4546,8752,1
684,1447,1
2391,255,1
3973,10022,1
4408,5749,1
703,9391,1
9613,11605,1
3974,9034,1
4408,3257,1
59,8363,1
9559,3643,1
11024,11754,1
684,3277,1
59,1912,1
59,5525,1
684,10323,1
9559,3758,1
9613,8619,1
4994,2926,1
3966,3363,1
3973,10671,1
59,11095,1
787,10430,1
9613,7145,1
796,1166,1
3973,893,1
2391,1930,1
1252,9468,1
10973,36,1
3973,7538,1
703,6347,1
4543,4207,1
59,9374,1
684,644,1
754,10305,1
59,6830,1
707,8445,1
964,4100,1
754,44,1
3973,5222,1
4994,9625,1
9613,5684,1
703,11385,1
2391,7485,1
964,1246,1
4994,12021,1
10973,4847,1
59,9481,1
10973,10957,1
4543,5034,1
3966,4010,1
703,5300,1
8212,8187,1
4546,1713,1
10973,2501,1
10973,5991,1
4994,9424,1
2391,6765,1
3974,10030,1
2391,8695,1
8212,8077,1
703,9364,1
9613,3514,1
10973,9177,1
3974,3472,1
59,10634,1
4543,522,1
3973,8298,1
684,3010,1
1252,10284,1
703,6269,1
59,9105,1
4543,7211,1
59,11090,1
3973,1302,1
1252,798,1
4546,3079,1
4994,6434,1
59,9057,1
4408,3878,1
2022,2130,1
5695,8668,1
1252,10576,1
4994,11809,1
4994,6870,1
2391,6711,1
684,10452,1
4994,5334,1
9559,6792,1
3973,2100,1
964,4189,1
10973,5451,1
703,870,1
5695,1610,1
59,4761,1
10973,1397,1
9613,254,1
684,4940,1
10973,8343,1
4546,3082,1
4408,4321,1
964,11595,1
4408,6689,1
59,1442,1
742,154,1
59,448,1
4994,4180,1
10354,574,1
754,2020,1
4994,9703,1
10973,677,1
3973,7770,1
59,2917,1
1252,7859,1
9150,11647,1
59,1418,1
4408,11510,1
2022,5023,1
59,4206,1
59,9683,1
707,7097,1
3973,7847,1
59,10443,1
964,5506,1
684,1728,1
3973,8110,1
742,8593,1
4546,3477,1
10973,283,1
5695,3561,1
684,2335,1
3973,11404,1
59,9743,1
4994,304,1
4994,6506,1
964,2312,1
684,1314,1
4546,11488,1
703,9715,1
4543,1849,1
4546,3896,1
59,11834,1
3973,5278,1
59,10423,1
4546,8213,1
59,6175,1
684,1851,1
59,4740,1
10973,9828,1
964,5876,1
3974,783,1
2391,3922,1
684,9731,1
5695,5902,1
4546,7231,1
754,1584,1
59,1851,1
964,3018,1
684,2044,1
4546,1714,1
2022,2222,1
684,281,1
5695,6264,1
59,3305,1
4408,2575,1
1252,3845,1
703,421,1
4543,6389,1
59,2006,1
964,11251,1
3973,6146,1
10973,1478,1
10973,7333,1
10973,10264,1
4546,5761,1
10973,2283,1
10973,12001,1
2391,5833,1
9613,7829,1
4408,5490,1
59,12084,1
754,8071,1
754,8743,1
3973,6742,1
9095,13,1
59,5968,1
2391,11160,1
4546,11648,1
10354,9529,1
703,9941,1
9095,7839,1
10973,2803,1
59,8350,1
754,6395,1
2391,8356,1
266,794,1
4408,9349,1
2391,9493,1
4994,10435,1
8212,13,1
9613,11961,1
684,4109,1
59,5206,1
754,5244,1
964,1488,1
4546,2288,1
59,9019,1
754,10540,1
59,3376,1
703,11941,1
975,10121,1
964,9173,1
3973,2238,1
9613,8472,1
9613,4097,1
9613,3163,1
4408,1348,1
964,5980,1
10545,9742,1
1252,1350,1
10973,3242,1
59,8085,1
8212,10221,1
9613,5961,1
787,10794,1
