TF,Target,Label
8212,1965,1
8212,7542,1
8212,5835,1
8212,6348,1
8212,10552,1
8212,1486,1
8212,6826,1
8212,5872,1
8212,1326,1
8212,2553,1
8212,1540,1
8212,8981,1
8212,6954,1
8212,11036,1
8212,2867,1
8212,5212,1
8212,630,1
8212,6018,1
8212,5231,1
8212,8255,1
8212,3084,1
8212,5948,1
8212,6767,1
8212,10305,1
8212,2694,1
8212,7726,1
8212,3088,1
8212,11344,1
8212,4510,1
8212,4454,1
8212,2583,1
8212,5566,1
8212,11647,1
8212,10840,1
8212,11229,1
8212,1669,1
8212,7558,1
8212,7683,1
8212,10599,1
8212,5787,1
8212,559,1
8212,5910,1
8212,3134,1
8212,7331,1
8212,10990,1
8212,10375,1
8212,8607,1
8212,9445,1
8212,2517,1
8212,8194,1
8212,5799,1
8212,6381,1
8212,3748,1
8212,11938,1
8212,8254,1
8212,6258,1
8212,10185,1
8212,13,1
8212,11639,1
8212,8876,1
8212,7301,1
8212,3268,1
8212,2253,1
8212,10476,1
8212,4004,1
8212,900,1
8212,10905,1
8212,255,1
8212,1059,1
8212,1410,1
8212,11769,1
8212,9847,1
8212,2653,1
8212,11358,1
8212,5009,1
8212,9714,1
8212,5400,1
8212,6662,1
8212,7393,1
8212,6325,1
8212,10920,1
8212,4807,1
8212,6590,1
8212,1112,1
8212,7559,1
8212,5623,1
8212,5678,1
8212,6961,1
8212,1926,1
8212,5950,1
8212,1719,1
8212,8862,1
8212,11552,1
8212,3092,1
8212,5539,1
8212,6802,1
8212,3697,1
8212,11973,1
8212,8077,1
8212,5354,1
8212,1496,1
8212,4150,1
8212,5178,1
8212,4352,1
8212,5763,1
8212,2294,1
8212,7267,1
8212,5965,1
8212,8398,1
8212,4768,1
8212,5493,1
8212,2106,1
8212,6043,1
8212,6413,1
8212,8551,1
8212,9959,1
8212,6572,1
8212,5967,1
8212,11754,1
8212,57,1
8212,7560,1
8212,3125,1
8212,2022,1
8212,5101,1
8212,5901,1
8212,4302,1
8212,3456,1
8212,4613,1
8212,1624,1
8212,7579,1
8212,10578,1
8212,7621,1
8212,11699,1
8212,9613,1
8212,8017,1
8212,11071,1
8212,7952,1
8212,7294,1
8212,9022,1
8212,1732,1
8212,3705,1
8212,10428,1
8212,11299,1
8212,1232,1
8212,368,1
8212,8561,1
8212,6426,1
8212,6073,1
8212,6598,1
8212,242,1
8212,7551,1
8212,3821,1
8212,10410,1
8212,463,1
8212,8152,1
8212,6428,1
8212,9972,1
8212,7285,1
8212,6937,1
8212,6784,1
8212,2073,1
8212,3009,1
8212,688,1
