TF,Target,Label
10959,6211,1
10959,7249,1
10959,279,1
10959,424,1
10959,3845,1
10959,4807,1
10959,5968,1
10959,1302,1
10959,616,1
10959,6451,1
10959,5526,1
10959,8699,1
10959,2757,1
10959,853,1
10959,6545,1
10959,816,1
10959,8724,1
10959,2647,1
10959,5681,1
10959,4937,1
10959,1526,1
10959,6327,1
10959,5801,1
10959,11710,1
10959,4086,1
10959,8577,1
10959,11908,1
10959,8864,1
10959,7588,1
10959,5641,1
10959,6839,1
10959,8330,1
10959,2772,1
10959,5134,1
10959,4181,1
10959,9465,1
10959,2544,1
10959,6017,1
10959,8949,1
10959,12080,1
10959,11580,1
10959,9175,1
10959,11663,1
10959,1764,1
10959,6779,1
10959,6346,1
10959,10336,1
10959,337,1
10959,10922,1
10959,6581,1
10959,6222,1
10959,10685,1
10959,1675,1
10959,1094,1
10959,8128,1
10959,1333,1
10959,3821,1
10959,4525,1
10959,8855,1
10959,1179,1
10959,2033,1
10959,11588,1
10959,4472,1
10959,10599,1
10959,6731,1
10959,4053,1
10959,10399,1
10959,4318,1
10959,6999,1
10959,12121,1
10959,3333,1
10959,3165,1
10959,1496,1
10959,7437,1
10959,5349,1
10959,11571,1
10959,6106,1
10959,7397,1
10959,9807,1
10959,7198,1
10959,4844,1
10959,1489,1
10959,1398,1
10959,5465,1
10959,2072,1
10959,3707,1
10959,7682,1
10959,9714,1
10959,1013,1
10959,3243,1
10959,5771,1
10959,704,1
10959,1118,1
10959,9414,1
10959,11229,1
10959,5008,1
10959,9290,1
10959,5877,1
10959,987,1
10959,3316,1
10959,8606,1
10959,669,1
10959,3772,1
10959,12104,1
10959,8695,1
10959,11950,1
10959,2328,1
10959,3748,1
10959,2163,1
10959,4749,1
10959,8110,1
10959,6992,1
10959,10794,1
10959,11523,1
10959,7234,1
10959,590,1
10959,9934,1
10959,7280,1
10959,10689,1
10959,947,1
10959,1796,1
10959,2694,1
10959,7089,1
10959,604,1
10959,4560,1
10959,10010,1
10959,6568,1
10959,11302,1
10959,7304,1
10959,4330,1
10959,5698,1
10959,3152,1
10959,10983,1
10959,6276,1
10959,12166,1
10959,8140,1
10959,611,1
10959,11843,1
10959,6718,1
10959,7187,1
10959,3359,1
10959,6946,1
10959,5600,1
10959,3690,1
10959,3080,1
10959,11583,1
10959,11391,1
10959,4868,1
10959,10830,1
10959,11494,1
10959,7189,1
10959,4321,1
10959,3870,1
10959,8113,1
10959,2972,1
10959,8944,1
10959,3191,1
10959,6100,1
10959,10657,1
10959,2856,1
10959,402,1
10959,3386,1
10959,830,1
10959,8871,1
10959,8173,1
10959,3434,1
10959,542,1
10959,88,1
10959,11800,1
10959,351,1
10959,3473,1
10959,11446,1
10959,11351,1
10959,383,1
10959,2578,1
10959,9917,1
10959,9689,1
10959,7139,1
10959,5427,1
10959,9058,1
10959,8756,1
10959,10033,1
10959,7996,1
10959,10451,1
10959,9697,1
10959,8476,1
10959,10520,1
10959,3702,1
10959,5820,1
10959,900,1
10959,6368,1
10959,7452,1
10959,8277,1
10959,6663,1
10959,8879,1
10959,7844,1
10959,4511,1
10959,3542,1
10959,5273,1
10959,11245,1
10959,7985,1
10959,334,1
10959,3770,1
10959,6959,1
10959,1350,1
10959,10027,1
10959,8923,1
10959,2431,1
10959,7656,1
10959,4140,1
10959,12013,1
