TF,Target,Label
10959,5539,1
10959,8128,1
10959,2955,1
10959,1072,1
10959,88,1
10959,1094,1
10959,9516,1
10959,735,1
10959,6540,1
10959,9482,1
10959,3845,1
10959,3770,1
10959,5008,1
10959,6211,1
10959,7183,1
10959,11503,1
10959,8917,1
10959,1674,1
10959,9089,1
10959,7910,1
10959,694,1
10959,1237,1
10959,1780,1
10959,10446,1
10959,4190,1
10959,6797,1
10959,2283,1
10959,10835,1
10959,4053,1
10959,10953,1
10959,334,1
10959,9290,1
10959,8476,1
10959,8908,1
10959,3359,1
10959,816,1
10959,7287,1
10959,6067,1
10959,5401,1
10959,10346,1
10959,8411,1
10959,3679,1
10959,6946,1
10959,763,1
10959,2097,1
10959,987,1
10959,3191,1
10959,11446,1
10959,9243,1
10959,4181,1
10959,9601,1
10959,7160,1
10959,6080,1
10959,6206,1
10959,7610,1
10959,624,1
10959,9822,1
10959,5641,1
10959,891,1
10959,2504,1
10959,10659,1
10959,1617,1
10959,5024,1
10959,2072,1
10959,6870,1
10959,2329,1
10959,8305,1
10959,9267,1
10959,1895,1
10959,523,1
10959,4937,1
10959,8871,1
10959,7089,1
10959,947,1
10959,6368,1
10959,1398,1
10959,3126,1
10959,8390,1
10959,8537,1
10959,3133,1
10959,10686,1
10959,3707,1
10959,1179,1
10959,6017,1
10959,846,1
10959,11724,1
10959,1802,1
10959,11919,1
10959,6452,1
10959,8560,1
10959,10901,1
10959,269,1
10959,11433,1
10959,11588,1
10959,11245,1
10959,4621,1
10959,1740,1
10959,6,1
10959,12166,1
10959,7996,1
10959,4618,1
10959,11859,1
10959,8949,1
10959,6256,1
10959,1118,1
10959,11520,1
10959,8864,1
10959,3165,1
10959,11007,1
10959,7586,1
10959,9939,1
10959,3702,1
10959,1918,1
10959,1553,1
10959,6085,1
10959,6346,1
10959,11583,1
10959,7304,1
10959,8172,1
10959,6020,1
10959,11302,1
10959,3963,1
10959,4493,1
10959,11614,1
10959,2757,1
10959,12104,1
10959,7030,1
10959,8951,1
10959,11351,1
10959,8346,1
10959,10910,1
10959,5771,1
10959,6991,1
10959,7246,1
10959,4782,1
10959,354,1
10959,853,1
10959,11517,1
10959,6252,1
10959,5273,1
10959,8285,1
10959,4511,1
10959,1816,1
10959,8099,1
10959,2972,1
10959,7566,1
10959,5787,1
10959,1585,1
10959,7495,1
10959,1013,1
10959,10598,1
10959,7682,1
10959,6568,1
10959,7216,1
10959,8721,1
10959,11826,1
10959,793,1
10959,8579,1
10959,7762,1
10959,11154,1
10959,2917,1
10959,516,1
10959,5820,1
10959,9106,1
10959,10684,1
10959,3650,1
10959,8828,1
10959,6663,1
10959,10786,1
10959,11528,1
10959,9175,1
10959,7375,1
10959,8330,1
10959,9372,1
10959,7196,1
10959,2083,1
10959,6100,1
10959,2985,1
10959,6662,1
10959,8606,1
10959,5553,1
10959,1414,1
10959,3895,1
10959,12080,1
10959,2481,1
10959,7567,1
10959,7178,1
10959,5191,1
10959,3575,1
10959,11391,1
10959,7656,1
10959,185,1
10959,6763,1
10959,7097,1
10959,9513,1
10959,7358,1
10959,4741,1
10959,5624,1
10959,4122,1
10959,3585,1
10959,11655,1
10959,1796,1
10959,402,1
10959,9714,1
10959,11571,1
10959,2544,1
10959,6492,1
10959,10794,1
10959,10922,1
10959,8699,1
10959,11580,1
10959,6545,1
10959,11663,1
10959,692,1
10959,4094,1
10959,1350,1
10959,6192,1
10959,8235,1
10959,6685,1
10959,8879,1
10959,7588,1
10959,2007,1
10959,951,1
10959,497,1
10959,7985,1
10959,6709,1
10959,3473,1
10959,11494,1
10959,2734,1
10959,6461,1
10959,6276,1
10959,6308,1
10959,11697,1
10959,5678,1
10959,81,1
10959,1526,1
10959,10879,1
10959,11737,1
10959,488,1
10959,2810,1
10959,4472,1
10959,6473,1
10959,940,1
10959,3373,1
10959,2578,1
10959,4807,1
10959,2580,1
10959,2023,1
10959,226,1
10959,8121,1
10959,10480,1
10959,8154,1
10959,7452,1
10959,536,1
10959,2279,1
10959,11710,1
10959,5047,1
10959,8110,1
10959,4844,1
10959,10123,1
10959,11532,1
10959,351,1
10959,5600,1
10959,12143,1
10959,7885,1
10959,5427,1
10959,5517,1
10959,7764,1
10959,1570,1
10959,11908,1
10959,7249,1
10959,11800,1
10959,11300,1
10959,10689,1
10959,11200,1
10959,4560,1
10959,3243,1
10959,10334,1
10959,8140,1
10959,7265,1
10959,144,1
10959,11758,1
10959,3878,1
10959,9847,1
10959,7844,1
10959,10309,1
10959,3080,1
10959,8855,1
10959,6581,1
10959,8529,1
10959,3748,1
10959,4321,1
10959,756,1
10959,4005,1
10959,8284,1
10959,279,1
10959,6825,1
10959,9507,1
10959,9059,1
10959,11295,1
10959,2856,1
10959,10305,1
10959,5395,1
10959,9807,1
10959,10830,1
10959,9946,1
10959,5134,1
10959,5365,1
10959,383,1
10959,4748,1
10959,7676,1
10959,7520,1
10959,8923,1
10959,7022,1
10959,3284,1
10959,5832,1
10959,3085,1
10959,12181,1
10959,4086,1
10959,10336,1
10959,8669,1
10959,9316,1
10959,5908,1
10959,3772,1
10959,6839,1
10959,2380,1
10959,6731,1
10959,6999,1
10959,9367,1
10959,4326,1
10959,9105,1
10959,9928,1
10959,4525,1
10959,3084,1
10959,11843,1
10959,4785,1
10959,4318,1
10959,11431,1
10959,6682,1
10959,7239,1
10959,5349,1
10959,6518,1
10959,6194,1
10959,2033,1
10959,611,1
10959,10408,1
10959,1391,1
10959,10616,1
10959,189,1
10959,11950,1
10959,7189,1
10959,5698,1
10959,870,1
10959,10451,1
10959,1699,1
10959,8769,1
10959,4492,1
10959,11997,1
10959,3105,1
10959,10068,1
10959,11999,1
10959,3316,1
10959,588,1
10959,9934,1
10959,7376,1
10959,3595,1
10959,935,1
10959,12061,1
10959,6327,1
10959,9058,1
10959,8277,1
10959,5392,1
10959,9558,1
10959,7397,1
10959,1803,1
10959,9566,0
10959,9541,0
10959,10205,0
10959,731,0
10959,3141,0
10959,11541,0
10959,11604,0
10959,524,0
10959,1421,0
10959,2486,0
10959,7660,0
10959,10445,0
10959,5163,0
10959,3628,0
10959,2302,0
10959,1608,0
10959,790,0
10959,5875,0
10959,5661,0
10959,11348,0
10959,7672,0
10959,3288,0
10959,55,0
10959,6845,0
10959,11233,0
10959,10512,0
10959,5726,0
10959,7426,0
10959,4739,0
10959,7157,0
10959,11921,0
10959,5844,0
10959,4538,0
10959,2408,0
10959,6277,0
10959,9122,0
10959,4151,0
10959,5746,0
10959,8887,0
10959,349,0
10959,10627,0
10959,1545,0
10959,1569,0
10959,336,0
10959,2820,0
10959,3206,0
10959,1707,0
10959,38,0
10959,5550,0
10959,10369,0
10959,10696,0
10959,11627,0
10959,6739,0
10959,6338,0
10959,7177,0
10959,1921,0
10959,10723,0
10959,7497,0
10959,2765,0
10959,3339,0
10959,10667,0
10959,7033,0
10959,8067,0
10959,10617,0
10959,5343,0
10959,3527,0
10959,9556,0
10959,310,0
10959,3923,0
10959,4456,0
10959,10022,0
10959,4123,0
10959,4196,0
10959,1180,0
10959,11094,0
10959,277,0
10959,4898,0
10959,3826,0
10959,3855,0
10959,5669,0
10959,10050,0
10959,7463,0
10959,9692,0
10959,5989,0
10959,6853,0
10959,7403,0
10959,6255,0
10959,5051,0
10959,1979,0
10959,6284,0
10959,314,0
10959,3186,0
10959,5035,0
10959,2358,0
10959,10348,0
10959,11526,0
10959,5303,0
10959,11601,0
10959,5413,0
10959,1204,0
10959,664,0
10959,526,0
10959,292,0
10959,6392,0
10959,259,0
10959,10775,0
10959,3348,0
10959,1375,0
10959,11568,0
10959,3492,0
10959,3276,0
10959,8149,0
10959,1808,0
10959,10328,0
10959,3649,0
10959,6022,0
10959,5218,0
10959,2281,0
10959,11966,0
10959,3483,0
10959,7214,0
10959,10132,0
10959,1872,0
10959,5171,0
10959,8427,0
10959,8556,0
10959,10001,0
10959,8911,0
10959,3363,0
10959,1794,0
10959,2292,0
10959,9381,0
10959,843,0
10959,3009,0
10959,3354,0
10959,6941,0
10959,7615,0
10959,3916,0
10959,614,0
10959,426,0
10959,10362,0
10959,10832,0
10959,6081,0
10959,4184,0
10959,104,0
10959,11045,0
10959,9897,0
10959,5563,0
10959,12022,0
10959,9768,0
10959,10860,0
10959,2722,0
10959,4732,0
10959,9023,0
10959,9845,0
10959,8304,0
10959,11357,0
10959,3850,0
10959,1400,0
10959,11153,0
10959,4417,0
10959,7001,0
10959,2534,0
10959,5361,0
10959,3479,0
10959,8715,0
10959,3500,0
10959,7319,0
10959,5870,0
10959,563,0
10959,9180,0
10959,11644,0
10959,8581,0
10959,5530,0
10959,1499,0
10959,5939,0
10959,9426,0
10959,4884,0
10959,7619,0
10959,311,0
10959,6806,0
10959,3071,0
10959,939,0
10959,11290,0
10959,9460,0
10959,1578,0
10959,1313,0
10959,7812,0
10959,6547,0
10959,12163,0
10959,5473,0
10959,4403,0
10959,9761,0
10959,2801,0
10959,7631,0
10959,12169,0
10959,1430,0
10959,5659,0
10959,2897,0
10959,10467,0
10959,407,0
10959,5745,0
10959,5377,0
10959,530,0
10959,4556,0
10959,10382,0
10959,9390,0
10959,1730,0
10959,8221,0
10959,5811,0
10959,9715,0
10959,2593,0
10959,10741,0
10959,3788,0
10959,29,0
10959,10079,0
10959,5243,0
10959,10028,0
10959,8820,0
10959,5900,0
10959,9765,0
10959,10603,0
10959,3048,0
10959,3926,0
10959,9292,0
10959,2641,0
10959,7880,0
10959,1102,0
10959,10967,0
10959,7923,0
10959,180,0
10959,895,0
10959,3556,0
10959,12059,0
10959,7235,0
10959,119,0
10959,8206,0
10959,5509,0
10959,3053,0
10959,11394,0
10959,5267,0
10959,1193,0
10959,1945,0
10959,3230,0
10959,10528,0
10959,2171,0
10959,10892,0
10959,4674,0
10959,1460,0
10959,8054,0
10959,6286,0
10959,7079,0
10959,297,0
10959,393,0
10959,4195,0
10959,6798,0
10959,4587,0
10959,3149,0
10959,9073,0
10959,9663,0
10959,2202,0
10959,8792,0
10959,3443,0
10959,5724,0
10959,6401,0
10959,3580,0
10959,1492,0
10959,10212,0
10959,7366,0
10959,8836,0
10959,9429,0
10959,907,0
10959,1438,0
10959,10004,0
10959,2407,0
10959,5057,0
10959,9083,0
10959,5091,0
10959,9029,0
10959,1182,0
10959,2822,0
10959,2525,0
10959,1682,0
10959,6789,0
10959,6057,0
10959,328,0
10959,4831,0
10959,5344,0
10959,1535,0
10959,5836,0
10959,2166,0
10959,6715,0
10959,4386,0
10959,4802,0
10959,1196,0
10959,3919,0
10959,3096,0
10959,2146,0
10959,1540,0
10959,57,0
10959,10586,0
10959,3094,0
10959,6886,0
10959,1709,0
10959,1815,0
10959,3157,0
10959,2047,0
10959,7778,0
10959,6605,0
10959,12205,0
10959,1362,0
10959,6153,0
10959,2297,0
10959,4650,0
10959,5015,0
10959,7263,0
10959,11781,0
10959,5376,0
10959,4927,0
10959,9201,0
10959,10638,0
10959,4362,0
10959,5316,0
10959,6040,0
10959,9287,0
10959,99,0
10959,11854,0
10959,2145,0
10959,7199,0
10959,10298,0
10959,2911,0
10959,6325,0
10959,3999,0
10959,11386,0
10959,8222,0
10959,5217,0
10959,9950,0
10959,6116,0
10959,12161,0
10959,11366,0
10959,4970,0
10959,2278,0
10959,3886,0
10959,11440,0
10959,10645,0
10959,8752,0
10959,4717,0
10959,11450,0
10959,11336,0
10959,10731,0
10959,9657,0
10959,157,0
10959,10921,0
10959,5020,0
10959,9231,0
10959,142,0
10959,5962,0
10959,596,0
10959,5789,0
10959,4984,0
10959,3915,0
10959,7176,0
10959,4208,0
10959,10802,0
10959,3881,0
10959,3914,0
10959,620,0
10959,11014,0
10959,5309,0
10959,7751,0
10959,12120,0
10959,4275,0
10959,2492,0
10959,8508,0
10959,1335,0
4667,6256,1
4667,9269,1
4667,3366,1
4667,3698,1
4667,992,1
4667,4958,1
4667,5329,1
4667,5165,1
4667,9358,1
4667,10619,1
4667,8686,1
4667,1917,1
4667,11617,1
4667,6024,1
4667,11274,1
4667,6661,1
4667,4939,1
4667,6442,1
4667,10901,1
4667,4181,1
4667,11682,1
4667,3827,1
4667,636,1
4667,2680,1
4667,4300,1
4667,8359,1
4667,2630,1
4667,9041,1
4667,3024,1
4667,9438,1
4667,10005,1
4667,9578,1
4667,1507,1
4667,4042,1
4667,398,1
4667,5417,1
4667,669,1
4667,4825,1
4667,7027,1
4667,2015,1
4667,3279,1
4667,813,1
4667,10666,1
4667,12008,1
4667,6013,1
4667,5781,1
4667,4983,1
4667,8014,1
4667,713,1
4667,4429,1
4667,1837,1
4667,7132,1
4667,8109,1
4667,12125,1
4667,8520,1
4667,4362,1
4667,4767,1
4667,2463,1
4667,1641,1
4667,1387,1
4667,973,1
4667,5835,1
4667,2688,1
4667,6489,1
4667,8324,1
4667,6121,1
4667,8581,1
4667,7094,1
4667,11954,1
4667,1143,1
4667,6558,1
4667,11950,1
4667,4344,1
4667,11839,1
4667,1445,1
4667,2111,1
4667,640,1
4667,7454,1
4667,3900,1
4667,11854,1
4667,4179,1
4667,4606,1
4667,1342,1
4667,4471,1
4667,6651,1
4667,5956,1
4667,7295,1
4667,3856,1
4667,7241,1
4667,11686,1
4667,943,1
4667,757,1
4667,3393,1
4667,10175,1
4667,12025,1
4667,8663,1
4667,3548,1
4667,9290,1
4667,10625,1
4667,3878,1
4667,9599,1
4667,10090,1
4667,5905,1
4667,1515,1
4667,7111,1
4667,9930,1
4667,1749,1
4667,8416,1
4667,5947,1
4667,10437,1
4667,8052,1
4667,7893,1
4667,3144,1
4667,9507,1
4667,552,1
4667,9416,1
4667,6504,1
4667,8868,1
4667,10912,1
4667,9517,1
4667,9690,1
4667,6748,1
4667,7376,1
4667,11993,1
4667,489,1
4667,6709,1
4667,3222,1
4667,8300,1
4667,870,1
4667,1238,1
4667,7875,1
4667,269,1
4667,11893,1
4667,1479,1
4667,5568,1
4667,8306,1
4667,10490,1
4667,1841,1
4667,1872,1
4667,8963,1
4667,310,1
4667,7906,1
4667,330,1
4667,10568,1
4667,6837,1
4667,10259,1
4667,4525,1
4667,7679,1
4667,11826,1
4667,3257,1
4667,3374,1
4667,5825,1
4667,8316,1
4667,5793,1
4667,12119,1
4667,11338,1
4667,8825,1
4667,9869,1
4667,9159,1
4667,11504,1
4667,8339,1
4667,11816,1
4667,3575,1
4667,4240,1
4667,6028,1
4667,8341,1
4667,10203,1
4667,10431,1
4667,1128,1
4667,8168,1
4667,6072,1
4667,2095,1
4667,11482,1
4667,6055,1
4667,8872,1
4667,11453,1
4667,4531,1
4667,11570,1
4667,11919,1
4667,5983,1
4667,3491,1
4667,5482,1
4667,1063,1
4667,3310,1
4667,11989,1
4667,1803,1
4667,4685,1
4667,8828,1
4667,2952,1
4667,11833,1
4667,3384,1
4667,9391,1
4667,397,1
4667,10120,1
4667,9388,1
4667,8704,1
4667,6890,1
4667,4427,1
4667,1059,1
4667,948,1
4667,4241,1
4667,12094,1
4667,8475,1
4667,5826,1
4667,10488,1
4667,12081,1
4667,6875,1
4667,7807,1
4667,3200,1
4667,3712,1
4667,4161,1
4667,2036,1
4667,7429,1
4667,10141,1
4667,3522,1
4667,4900,1
4667,4046,1
4667,4741,1
4667,5344,1
4667,3429,1
4667,5411,1
4667,3280,1
4667,1968,1
4667,8770,1
4667,1862,1
4667,4589,1
4667,7240,1
4667,10777,1
4667,10665,1
4667,4687,1
4667,8057,1
4667,6561,1
4667,6708,1
4667,8345,1
4667,4619,1
4667,10131,1
4667,9756,1
4667,8794,1
4667,6374,1
4667,4433,1
4667,5365,1
4667,8042,1
4667,8847,1
4667,3042,1
4667,12047,1
4667,11966,1
4667,11996,1
4667,2573,1
4667,2666,1
4667,11188,1
4667,1563,1
4667,5118,1
4667,1738,1
4667,5604,1
4667,1235,1
4667,3122,1
4667,1991,1
4667,10508,1
4667,4665,1
4667,11714,1
4667,9403,1
4667,3567,1
4667,2210,1
4667,3041,1
4667,4122,1
4667,8276,1
4667,3543,1
4667,7305,1
4667,9558,1
4667,1496,1
4667,2389,1
4667,8907,1
4667,866,1
4667,4936,1
4667,6067,1
4667,41,1
4667,7319,1
4667,2189,1
4667,1825,1
4667,7275,1
4667,4321,1
4667,6186,1
4667,9493,1
4667,2674,1
4667,1292,1
4667,6286,1
4667,1821,1
4667,6048,1
4667,11564,1
4667,2965,1
4667,2937,1
4667,6030,1
4667,10185,1
4667,8175,1
4667,3656,1
4667,2851,1
4667,10162,1
4667,2753,1
4667,11428,1
4667,9803,1
4667,7272,1
4667,7737,1
4667,5886,1
4667,6020,1
4667,425,1
4667,2866,1
4667,9628,1
4667,864,1
4667,11578,1
4667,8864,1
4667,5130,1
4667,7291,1
4667,1836,1
4667,9481,1
4667,9837,1
4667,8764,1
4667,5436,1
4667,11297,1
4667,3329,1
4667,10297,1
4667,6473,1
4667,5821,1
4667,8696,1
4667,10972,1
4667,10263,1
4667,9117,1
4667,2179,1
4667,7617,1
4667,10192,1
4667,5008,1
4667,5565,1
4667,11805,1
4667,12093,1
4667,5358,1
4667,8148,1
4667,7183,1
4667,8906,1
4667,6855,1
4667,6128,1
4667,7854,1
4667,7231,1
4667,2186,1
4667,7186,1
4667,7965,1
4667,5070,1
4667,6014,1
4667,6124,1
4667,533,1
4667,1329,1
4667,11528,1
4667,358,1
4667,6902,1
4667,7907,1
4667,10858,1
4667,2171,1
4667,8990,1
4667,3805,1
4667,11556,1
4667,846,1
4667,679,1
4667,9903,1
4667,11371,1
4667,11491,1
4667,10521,1
4667,7996,1
4667,3588,1
4667,11099,1
4667,2446,1
4667,2407,1
4667,1788,1
4667,295,1
4667,3094,1
4667,10845,1
4667,2821,1
4667,8157,1
4667,3309,1
4667,7665,1
4667,6164,1
4667,4634,1
4667,3324,1
4667,11677,1
4667,9739,1
4667,5309,1
4667,2844,1
4667,10068,1
4667,11673,1
4667,3943,1
4667,5074,1
4667,4322,1
4667,11804,1
4667,2454,1
4667,6612,1
4667,5392,1
4667,5678,1
4667,920,1
4667,5828,1
4667,8115,1
4667,10058,1
4667,9045,1
4667,987,1
4667,9937,1
4667,4320,1
4667,7432,1
4667,3643,1
4667,9892,1
4667,11300,1
