TF,Target,Label
10959,6452,1
10959,2023,1
10959,6839,1
10959,9372,1
10959,8799,1
10959,10688,1
10959,10297,1
10959,10283,1
10959,6870,1
10959,3690,1
10959,5526,1
10959,10922,1
10959,8456,1
10959,5008,1
10959,6085,1
10959,7985,1
10959,4741,1
10959,4844,1
10959,6797,1
10959,1402,1
10959,7797,1
10959,4807,1
10959,5820,1
10959,8761,1
10959,3191,1
10959,9106,1
10959,279,1
10959,8443,1
10959,10038,1
10959,5553,1
10959,4053,1
10959,6685,1
10959,10598,1
10959,10910,1
10959,5191,1
10959,10659,1
10959,1576,1
10959,704,1
10959,6492,1
10959,10010,1
10959,11517,1
10959,4321,1
10959,8235,1
10959,779,1
10959,9483,1
10959,7586,1
10959,269,1
10959,1072,1
10959,9928,1
10959,6192,1
10959,9056,1
10959,7358,1
10959,2163,1
10959,12181,1
10959,8828,1
10959,2097,1
10959,9059,1
10959,5365,1
10959,7665,1
10959,6087,1
10959,3772,1
10959,8113,1
10959,5024,1
10959,2578,1
10959,8949,1
10959,5392,1
10959,9697,1
10959,9022,1
10959,144,1
10959,565,1
10959,7714,1
10959,7239,1
10959,2033,1
10959,7764,1
10959,5129,1
10959,5678,1
10959,3080,1
10959,7249,1
10959,6992,1
10959,351,1
10959,7139,1
10959,1496,1
10959,2516,1
10959,7313,1
10959,7280,1
10959,11573,1
10959,5851,1
10959,692,1
10959,9178,1
10959,9089,1
10959,10616,1
10959,8923,1
10959,4748,1
10959,9105,1
10959,964,1
10959,7187,1
10959,3770,1
10959,3243,1
10959,4150,1
10959,7304,1
10959,10141,1
10959,11826,1
10959,11520,1
10959,10787,1
10959,756,1
10959,8975,1
10959,6540,1
10959,7567,1
10959,3895,1
10959,8140,1
10959,7287,1
10959,951,1
10959,4445,1
10959,9516,1
10959,11736,1
10959,7749,1
10959,853,1
10959,12061,1
10959,2917,1
10959,11583,1
10959,12104,1
10959,697,1
10959,334,1
10959,11588,1
10959,1333,1
10959,4390,1
10959,11724,1
10959,10894,1
10959,2772,1
10959,7914,1
10959,5832,1
10959,2985,1
10959,7160,1
10959,11931,1
10959,386,1
10959,2329,1
10959,9689,1
10959,793,1
10959,2314,1
10959,2544,1
10959,5787,1
10959,3434,1
10959,1350,1
10959,1237,1
10959,8110,1
10959,81,1
10959,3870,1
10959,5047,1
10959,1585,1
10959,6451,1
10959,7604,1
10959,4790,1
10959,2972,1
10959,1553,1
10959,11606,1
10959,588,1
10959,8606,1
10959,3238,1
10959,11295,1
10959,313,1
10959,2481,1
10959,5877,1
10959,7196,1
10959,2694,1
10959,3316,1
10959,9507,1
10959,4770,1
10959,6988,1
10959,12121,1
10959,10794,1
10959,542,1
