TF,Target,Label
8668,8899,1
6347,10606,1
6347,7008,1
6347,3408,1
6347,7068,1
6347,1047,1
10959,6211,1
8668,7292,1
7543,5967,1
10959,11517,1
8668,3843,1
8533,3438,1
6347,11619,1
8668,6525,1
7543,11779,1
8668,6527,1
6347,10235,1
7543,6107,1
6347,7310,1
3887,8239,1
7543,11516,1
8668,11196,1
6347,7825,1
6347,691,1
6347,1069,1
7543,2519,1
6347,7824,1
10959,11697,1
6347,8465,1
3729,5334,1
7543,2716,1
7543,10553,1
6347,9789,1
7543,5130,1
8668,9236,1
8668,9558,1
3887,7616,1
8668,11740,1
3729,11292,1
8668,5463,1
6347,10018,1
3887,257,1
7543,3760,1
8533,4637,1
3729,288,1
8668,2665,1
3729,1571,1
8668,10670,1
6347,9378,1
8668,10595,1
7543,9685,1
7543,11201,1
7543,4082,1
8668,6502,1
6347,1173,1
6347,2733,1
8668,1626,1
6347,4231,1
6347,7882,1
8668,6392,1
8533,395,1
8668,1796,1
7543,4940,1
10959,9507,1
7543,5363,1
10959,5129,1
7543,4149,1
6347,9621,1
7543,3333,1
8533,7613,1
10959,9022,1
3729,10526,1
7543,1503,1
10959,8949,1
7543,3212,1
6347,10055,1
7543,9800,1
3729,3144,1
10959,2033,1
3887,2086,1
6347,10373,1
10959,8669,1
8533,1018,1
3887,4490,1
6347,2039,1
8533,11564,1
8533,9592,1
8668,8110,1
6347,1227,1
10959,5158,1
3887,938,1
3729,650,1
8668,6842,1
7543,4433,1
8668,4535,1
6347,10515,1
6347,8326,1
8668,2896,1
7543,3248,1
7543,5125,1
8668,6954,1
8533,1694,1
3729,9257,1
7543,10570,1
7543,7661,1
6347,11149,1
6347,7158,1
8668,4303,1
6347,7163,1
7543,1,1
3887,9954,1
8533,3916,1
8668,3863,1
7543,1692,1
3887,11919,1
7543,7580,1
7543,2250,1
6347,12196,1
3887,11820,1
8668,6048,1
8668,1610,1
7543,512,1
10959,8476,1
3887,2144,1
7543,4244,1
6347,8031,1
10959,2516,1
7543,8400,1
6347,9525,1
8668,6132,1
6347,1562,1
3887,8938,1
7543,3958,1
6347,975,1
10959,891,1
3887,3324,1
3887,10879,1
3729,5218,1
3729,914,1
10959,10399,1
3887,9587,1
6347,3641,1
3729,5736,1
10959,6252,1
3729,6976,1
6347,3881,1
6347,1750,1
6347,2160,1
10959,565,1
8668,7740,1
3887,1177,1
3887,3681,1
7543,4103,1
7543,6472,1
6347,7500,1
8668,816,1
7543,8396,1
10959,6191,1
8533,4857,1
8668,10528,1
7543,9069,1
7543,4190,1
3729,5407,1
3729,9334,1
6347,6088,1
6347,12073,1
8668,10884,1
6347,8149,1
8668,9700,1
6347,7490,1
10959,8172,1
8668,9864,1
6347,7596,1
7543,6861,1
8668,1178,1
10959,8560,1
3887,6238,1
10959,8110,1
7543,6140,1
8668,6674,1
8533,5033,1
8668,11164,1
8668,5263,1
3729,11319,1
8533,4466,1
8533,3421,1
6347,9236,1
3729,10508,1
8668,1974,1
3887,2895,1
3729,5260,1
3729,896,1
6347,9803,1
10959,7764,1
3887,10261,1
7543,8390,1
3887,2127,1
8668,5907,1
6347,8397,1
3887,4681,1
8668,10172,1
3887,10380,1
7543,2976,1
8668,142,1
8533,554,1
8668,8170,1
8668,5043,1
6347,11858,1
8668,7187,1
6347,7582,1
8533,11430,1
8668,10156,1
3887,5565,1
6347,1509,1
8668,9832,1
3729,816,1
3729,7408,1
6347,11297,1
3887,3883,1
3887,9423,1
6347,11952,1
8668,8334,1
6347,5106,1
8533,5923,1
7543,2400,1
6347,2066,1
8668,8128,1
8668,8772,1
8533,8164,1
8668,1749,1
8533,12207,1
3887,7114,1
3887,2685,1
6347,11019,1
8533,1956,1
6347,7183,1
3729,499,1
10959,8173,1
3729,9946,1
7543,10877,1
7543,5934,1
6347,1114,1
10959,6568,1
7543,5773,1
8533,8745,1
8668,11639,1
8668,3125,1
7543,4550,1
7543,287,1
10959,11606,1
6347,2860,1
8668,10488,1
10959,12166,1
6347,5449,1
8668,3542,1
6347,4637,1
7543,1675,1
6347,3878,1
8668,10879,1
8533,10398,1
8668,3849,1
3729,9689,1
10959,12143,1
8533,11628,1
7543,6988,1
8668,10669,1
3887,7877,1
8668,4967,1
6347,11685,1
6347,2710,1
8533,9520,1
8668,233,1
3887,11510,1
6347,388,1
8668,3718,1
3887,11884,1
10959,10835,1
8668,3216,1
8668,7716,1
3729,11207,1
8668,889,1
6347,7796,1
7543,9456,1
6347,5005,1
6347,1977,1
3887,6504,1
6347,5096,1
10959,8761,1
7543,1302,1
3729,6112,1
8668,10101,1
3729,9029,1
10959,12202,1
3887,10026,1
6347,11283,1
8668,5734,1
7543,11568,1
8533,1399,1
7543,10494,1
8533,7669,1
8668,2511,1
8668,11006,1
7543,199,1
8668,1255,1
6347,4106,1
10959,8047,1
6347,1409,1
7543,4309,1
6347,9449,1
3887,2906,1
7543,12185,1
6347,3865,1
7543,914,1
3729,2120,1
7543,5736,1
8668,9096,1
3887,10105,1
3887,8247,1
3887,7504,1
6347,2301,1
3887,142,1
8668,8582,1
6347,4022,1
7543,2949,1
3729,8037,1
3887,11756,1
6347,9564,1
3887,6520,1
3887,4383,1
7543,3,1
6347,8423,1
3887,2185,1
3887,1239,1
8668,2449,1
6347,11653,1
3887,657,1
8533,876,1
7543,4384,1
7543,5056,1
6347,8327,1
6347,2283,1
8668,4758,1
7543,6043,1
7543,12159,1
3729,8038,1
8533,8640,1
8533,1330,1
6347,6525,1
3887,5808,1
3729,12207,1
3729,2266,1
6347,9766,1
7543,6039,1
6347,8105,1
8668,1704,1
7543,7781,1
3887,533,1
6347,10451,1
10959,6100,1
8668,958,1
3729,10649,1
10959,10922,1
6347,3953,1
3887,1282,1
10959,6461,1
6347,10171,1
10959,5980,1
6347,136,1
6347,7442,1
6347,2772,1
7543,6355,1
7543,8334,1
10959,6545,1
6347,5974,1
3887,6538,1
6347,2342,1
6347,3089,1
3887,11371,1
8668,10078,1
3887,8283,1
6347,3611,1
10959,2810,1
8533,9687,1
10959,6663,1
7543,3627,1
6347,9876,1
7543,3228,1
3887,7750,1
6347,10649,1
8533,9576,1
8533,8051,1
3887,4442,1
7543,2314,1
8668,4798,1
3729,2287,1
10959,1402,1
3729,10336,1
6347,8556,1
8533,3853,1
3887,10983,1
8668,11965,1
6347,2268,1
8668,3550,1
6347,10442,1
10959,11229,1
6347,10583,1
3887,5630,1
8533,11617,1
6347,11262,1
8668,9854,1
6347,10529,1
8668,1139,1
8533,3159,1
6347,360,1
8533,7034,1
8668,10832,1
6347,9592,1
7543,4710,1
3729,4233,1
3887,11556,1
8668,129,1
7543,6183,1
8668,3389,1
8533,6324,1
6347,93,1
10959,10662,1
3729,4674,1
7543,1653,1
10959,337,1
3729,7729,1
8668,5022,1
7543,4080,1
7543,1774,1
10959,3843,1
3729,4337,1
7543,5185,1
3729,9267,1
10959,12080,1
8668,4180,1
6347,358,1
7543,10208,1
8668,10759,1
7543,9612,1
6347,4313,1
8668,12086,1
8668,1694,1
8533,11638,1
7543,124,1
8533,8218,1
8668,7605,1
8668,7528,1
7543,331,1
6347,2505,1
8668,3256,1
6347,9543,1
6347,2784,1
10959,3463,1
3729,7523,1
8668,4589,1
7543,11261,1
6347,8019,1
6347,3778,1
3887,7662,1
8668,3896,1
6347,4388,1
8533,5310,1
10959,9372,1
6347,9426,1
6347,1520,1
6347,10344,1
6347,6556,1
6347,6093,1
7543,9952,1
6347,7145,1
6347,9393,1
8533,3163,1
6347,11458,1
8668,11578,1
8668,4680,1
6347,36,1
8533,8247,1
6347,11137,1
6347,4306,1
6347,10681,1
8668,2815,1
8668,5613,1
3729,11941,1
6347,473,1
8668,347,1
10959,1895,1
3887,10687,1
6347,6561,1
8668,5480,1
3887,1566,1
6347,3135,1
6347,11311,1
7543,7138,1
6347,5927,1
7543,8521,1
8668,9625,1
6347,2920,1
6347,5392,1
8668,9723,1
8533,11495,1
7543,8533,1
3729,1363,1
6347,2814,1
8668,10834,1
3729,10931,1
8533,9475,1
7543,6586,1
3729,9281,1
10959,7875,1
10959,3845,1
10959,8154,1
7543,11167,1
8668,12087,1
8533,8558,1
8533,11850,1
3887,4488,1
8533,7515,1
10959,3787,1
3887,2864,1
8533,1372,1
6347,8623,1
10959,10786,1
7543,3372,1
8668,8443,1
10959,10336,1
8668,50,1
6347,2849,1
6347,2105,1
6347,730,1
7543,7162,1
6347,8170,1
6347,10612,1
6347,8989,1
6347,1478,1
10959,7239,1
3887,3453,1
6347,11590,1
6347,9485,1
8668,8592,1
6347,7580,1
3729,9970,1
3887,11485,1
7543,1557,1
6347,11795,1
10959,6731,1
8668,8263,1
3887,7451,1
8668,3883,1
6347,5008,1
3887,8711,1
6347,616,1
8668,4581,1
7543,5222,1
8668,11338,1
6347,5109,1
8668,5051,1
10959,6913,1
7543,10714,1
8668,4736,1
8668,8973,1
8668,9106,1
8533,5461,1
6347,692,1
8668,6971,1
8668,3958,1
6347,9839,1
6347,10747,1
10959,1816,1
6347,3545,1
10959,4785,1
7543,11147,1
7543,9847,1
3887,1278,1
10959,4749,1
8533,5334,1
8668,3786,1
8533,11813,1
6347,11187,1
3887,2501,1
6347,5478,1
7543,9896,1
8668,8862,1
8668,3316,1
7543,909,1
8668,5893,1
8668,8756,1
7543,2856,1
6347,2985,1
3729,10313,1
7543,10685,1
3887,5871,1
8668,9262,1
8668,5565,1
8668,9244,1
8668,11272,1
8533,2674,1
6347,2700,1
3887,8494,1
6347,11900,1
10959,2544,1
6347,9710,1
8668,4081,1
10959,1013,1
10959,5465,1
6347,11781,1
10959,2279,1
8533,10858,1
7543,9538,1
6347,7913,1
8668,3151,1
7543,3756,1
3887,5934,1
8533,304,1
8668,817,1
8533,9560,1
10959,7287,1
3729,4300,1
10959,7189,1
10959,3547,1
3729,249,1
10959,351,1
7543,2002,1
8533,11668,1
8668,4325,1
6347,10141,1
3887,7183,1
6347,4184,1
7543,10038,1
6347,2034,1
3729,6725,1
8533,8660,1
8533,8317,1
3729,4654,1
3729,10535,1
8668,7775,1
8668,6226,1
7543,8965,1
10959,8456,1
8668,9941,1
3729,1578,1
8533,11200,1
8668,4749,1
8668,7476,1
7543,6166,1
6347,8422,1
3887,6383,1
8533,5388,1
6347,10658,1
8533,317,1
6347,120,1
3887,11813,1
6347,4253,1
7543,8973,1
6347,6920,1
8668,598,1
3887,323,1
3887,2831,1
7543,5481,1
7543,5518,1
8668,10549,1
3887,7251,1
6347,10221,1
7543,1803,1
6347,1043,1
6347,1486,1
10959,1576,1
3729,1670,1
3887,1479,1
3729,180,1
7543,5763,1
7543,12062,1
10959,870,1
8533,9030,1
7543,7432,1
6347,2374,1
10959,11999,1
8668,6847,1
3887,3515,1
10959,1350,1
7543,1110,1
8533,8069,1
8668,554,1
8668,10654,1
6347,11938,1
7543,10046,1
8668,1158,1
8533,10870,1
6347,9901,1
7543,8247,1
7543,3851,1
8533,5876,1
6347,4125,1
3887,5047,1
8533,3877,1
3887,99,1
6347,5426,1
10959,9608,1
8668,9538,1
6347,11075,1
3887,11836,1
6347,4907,1
7543,5161,1
3887,12143,1
7543,2022,1
10959,488,1
8668,269,1
3729,89,1
7543,5268,1
8533,1469,1
3729,10760,1
6347,5373,1
8533,11592,1
6347,1716,1
7543,507,1
10959,7249,1
6347,543,1
6347,10036,1
6347,11358,1
8668,3887,1
10959,9414,1
6347,5565,1
6347,3486,1
8533,2481,1
3729,9592,1
3729,3852,1
10959,987,1
7543,645,1
3729,9751,1
3887,2183,1
7543,4888,1
10959,4132,1
3729,56,1
10959,692,1
10959,12181,1
6347,3337,1
3887,5303,1
7543,11780,1
8668,1811,1
7543,2545,1
10959,7187,1
6347,5967,1
3887,1329,1
3887,11300,1
3887,6305,1
7543,10761,1
6347,9451,1
7543,6769,1
7543,8923,1
6347,2159,1
8668,1627,1
6347,3116,1
6347,894,1
6347,10322,1
6347,1270,1
10959,226,1
8533,420,1
8533,8833,1
6347,650,1
6347,10167,1
6347,8625,1
7543,6709,1
7543,4616,1
3887,11953,1
6347,5815,1
6347,7739,1
7543,2669,1
8668,3512,1
8668,12021,1
3887,1803,1
6347,11899,1
8668,11532,1
8668,4642,1
6347,6113,1
8668,10857,1
6347,7832,1
6347,3685,1
3887,8592,1
3729,8973,1
7543,3015,1
7543,2175,1
3729,2505,1
8668,3588,1
10959,121,1
7543,9955,1
8533,541,1
6347,10528,1
7543,4002,1
7543,9766,1
7543,9946,1
6347,108,1
3729,2378,1
8533,4680,1
6347,5844,1
6347,7990,1
6347,11282,1
6347,3553,1
6347,4764,1
8668,6559,1
8668,11927,1
8668,5651,1
3887,7643,1
6347,8710,1
8668,3783,1
7543,2431,1
10959,4511,1
7543,5118,1
8668,6247,1
6347,870,1
6347,2989,1
6347,10047,1
6347,4154,1
6347,10800,1
8668,7376,1
3887,8769,1
7543,6099,1
7543,5100,1
6347,5425,1
6347,11377,1
7543,5035,1
6347,198,1
3729,5316,1
6347,10343,1
3729,5489,1
3887,3491,1
7543,3092,1
10959,11724,1
6347,3582,1
10959,11859,1
6347,8493,1
3887,8450,1
3887,5769,1
10959,7234,1
8668,6516,1
3729,8903,1
7543,340,1
6347,6667,1
