TF,Target,Label
7863,7671,1
7863,3200,1
7863,1102,1
7863,6752,1
7863,535,1
7863,11692,1
7863,2946,1
7863,7752,1
7863,8764,1
7863,5811,1
7863,9936,1
7863,11099,1
7863,4625,1
7863,1823,1
7863,9767,1
7863,9416,1
7863,5808,1
7863,864,1
7863,1153,1
7863,2621,1
7863,4098,1
7863,3279,1
7863,11020,1
7863,9591,1
7863,1272,1
7863,10261,1
7863,4169,1
7863,6305,1
7863,9029,1
7863,2767,1
7863,2901,1
7863,5463,1
7863,3422,1
7863,5708,1
7863,5622,1
7863,4561,1
7863,1661,1
7863,392,1
7863,10666,1
7863,7907,1
7863,9337,1
7863,5125,1
7863,7132,1
7863,8239,1
7863,5337,1
7863,7293,1
7863,820,1
7863,6307,1
7863,8660,1
7863,7954,1
7863,2449,1
7863,10448,1
7863,11164,1
7863,7670,1
7863,8709,1
7863,7538,1
7863,11839,1
7863,3959,1
7863,3198,1
7863,5905,1
7863,3735,1
7863,7596,1
7863,3843,1
7863,8170,1
7863,7259,1
7863,11816,1
7863,3037,1
7863,353,1
7863,10638,1
7863,7775,1
7863,5681,1
7863,100,1
7863,564,1
7863,2307,1
7863,7750,1
7863,12108,1
7863,3924,1
7863,6483,1
7863,11482,1
7863,4662,1
7863,8752,1
7863,9630,1
7863,10131,1
7863,8175,1
7863,11257,1
7863,6711,1
7863,8968,1
7863,5069,1
7863,5673,1
7863,9346,1
7863,4358,1
7863,11563,1
7863,5170,1
7863,9517,1
7863,2356,1
7863,2199,1
7863,5366,1
7863,9038,1
7863,8861,1
7863,9454,1
7863,2358,1
7863,5351,1
7863,8692,1
7863,1066,1
7863,6460,1
7863,7593,1
7863,8494,1
7863,5910,1
7863,7153,1
7863,869,1
7863,614,1
7863,8488,1
7863,3584,1
7863,9459,1
7863,11833,1
7863,533,1
7863,1310,1
7863,11735,1
7863,2233,1
7863,5289,1
7863,2026,1
7863,11954,1
7863,4497,1
7863,8018,1
7863,5163,1
7863,7570,1
7863,1515,1
7863,10243,1
7863,8935,1
7863,9438,1
7863,5586,1
7863,12081,1
7863,3506,1
7863,3396,1
7863,5768,1
7863,2439,1
7863,6164,1
7863,4634,1
7863,6558,1
7863,7336,1
7863,6796,1
7863,6359,1
7863,6239,1
7863,4188,1
7863,8044,1
7863,4454,1
7863,4965,1
7863,3849,1
7863,8421,1
7863,5008,1
7863,11335,1
7863,1924,1
7863,1813,1
7863,739,1
7863,6443,1
7863,11622,1
7863,6124,1
7863,9262,1
7863,5995,1
