TF,Target,Label
7863,11257,1
7863,9517,1
7863,405,1
7863,1814,1
7863,3641,1
7863,9337,1
7863,5034,1
7863,5065,1
7863,5996,1
7863,5108,1
7863,9666,1
7863,602,1
7863,8421,1
7863,2608,1
7863,10037,1
7863,1749,1
7863,286,1
7863,10508,1
7863,2829,1
7863,11888,1
7863,5781,1
7863,3501,1
7863,2439,1
7863,7429,1
7863,9630,1
7863,5322,1
7863,10147,1
7863,11485,1
7863,5048,1
7863,10579,1
7863,3399,1
7863,7752,1
7863,5660,1
7863,11725,1
7863,9591,1
7863,1272,1
7863,7624,1
7863,11836,1
7863,9346,1
7863,6130,1
7863,3366,1
7863,10361,1
7863,2594,1
7863,7737,1
7863,6709,1
7863,5230,1
7863,10243,1
7863,5746,1
7863,5022,1
7863,11164,1
7863,820,1
7863,9851,1
7863,4321,1
7863,864,1
7863,11614,1
7863,6238,1
7863,564,1
7863,5586,1
7863,6094,1
7863,8187,1
7863,6863,1
7863,3959,1
7863,9422,1
7863,10448,1
7863,7862,1
7863,6083,1
7863,6460,1
7863,3200,1
7863,2767,1
7863,5381,1
7863,6177,1
7863,2455,1
7863,6164,1
7863,4461,1
7863,71,1
7863,8609,1
7863,77,1
7863,3098,1
7863,7954,1
7863,10869,1
7863,2449,1
7863,2998,1
7863,9604,1
7863,6576,1
7863,6765,1
7863,10972,1
7863,11952,1
7863,11954,1
7863,12138,1
7863,9097,1
7863,10595,1
7863,11332,1
7863,11045,1
7863,1515,1
7863,8378,1
7863,11371,1
7863,4366,1
7863,7670,1
7863,5808,1
7863,6520,1
7863,2358,1
7863,7295,1
7863,2026,1
7863,5970,1
7863,5708,1
7863,10666,1
7863,10901,1
7863,6307,1
7863,8532,1
7863,3915,1
7863,7293,1
7863,43,1
7863,870,1
7863,1710,1
7863,5157,1
7863,8862,1
7863,4382,1
7863,10728,1
7863,8592,1
7863,1066,1
7863,10239,1
7863,507,1
7863,2086,1
7863,12108,1
7863,9262,1
7863,10496,1
7863,12094,1
7863,5622,1
7863,9558,1
7863,5451,1
7863,4625,1
7863,3900,1
7863,2025,1
7863,11623,1
7863,11497,1
7863,7912,1
7863,2621,1
7863,353,1
7863,10131,1
7863,1102,1
7863,6821,1
7863,1772,1
7863,11490,1
7863,3859,1
7863,10490,1
7863,2472,1
7863,4795,1
7863,4169,1
7863,1445,1
7863,7775,1
7863,6396,1
7863,5910,1
7863,8764,1
7863,6443,1
7863,3279,1
7863,8488,1
7863,9437,1
7863,8426,1
7863,8249,1
7863,2407,1
7863,7593,1
7863,7275,1
7863,8044,1
7863,10940,1
7863,8752,1
7863,8689,1
7863,8494,1
7863,3584,1
7863,10910,1
7863,10259,1
7863,4797,1
7863,4188,1
7863,4322,1
7863,3393,1
7863,432,1
7863,7780,1
7863,11563,1
7863,11833,1
7863,12125,1
7863,9598,1
7863,8500,1
7863,4855,1
7863,5289,1
7863,10637,1
7863,5463,1
7863,1864,1
7863,10884,1
7863,10671,1
7863,5786,1
7863,8560,1
7863,9416,1
7863,4471,1
7863,8872,1
7863,10506,1
7863,8561,1
7863,5705,1
7863,4098,1
7863,11615,1
7863,7570,1
7863,4762,1
7863,8861,1
7863,560,1
7863,403,1
7863,6255,1
7863,11926,1
7863,2179,1
7863,9790,1
7863,4680,1
7863,11019,1
7863,4566,1
7863,10127,1
7863,6558,1
7863,946,1
7863,7153,1
7863,11826,1
7863,2609,1
7863,5366,1
7863,3843,1
7863,9115,1
7863,6472,1
7863,6335,1
7863,5376,1
7863,3655,1
7863,99,1
7863,6661,1
7863,2990,1
7863,7336,1
7863,2233,1
7863,3952,1
7863,6271,1
7863,2551,1
7863,7907,1
7863,7092,1
7863,6711,1
7863,4726,1
7863,1924,1
7863,8906,1
7863,614,1
7863,12020,1
7863,9937,1
7863,6124,1
7863,4955,1
7863,2256,1
7863,3576,1
7863,3264,1
7863,5788,1
7863,2199,1
7863,10185,1
7863,12093,1
7863,8324,1
7863,4094,1
7863,2810,1
7863,5673,1
7863,3203,1
7863,7600,1
7863,3429,1
7863,8175,1
7863,4391,1
7863,6612,1
7863,9046,1
7863,65,1
7863,9767,1
7863,2350,1
7863,584,1
7863,2374,1
7863,3315,1
7863,5495,1
7863,2356,1
7863,5780,1
7863,9436,1
7863,762,1
7863,7671,1
7863,11839,1
7863,9572,1
7863,8239,1
7863,5194,1
7863,1823,1
7863,9402,1
7863,5490,1
7863,8445,1
7863,5163,1
7863,4081,1
7863,10495,1
7863,4497,1
7863,5125,1
7863,8363,1
7863,11220,1
7863,3558,1
7863,3271,1
7863,4634,1
7863,7251,1
7863,11996,1
7863,5741,1
7863,2307,1
7863,7106,1
7863,10431,1
7863,5803,1
7863,11621,1
7863,3415,1
7863,11595,1
7863,6561,1
7863,9256,1
7863,6758,1
7863,8562,1
7863,5995,1
7863,2369,1
7863,10625,1
7863,4561,1
7863,3805,1
7863,9855,1
7863,11099,1
7863,5821,1
7863,8170,1
7863,1073,1
7863,6293,1
7863,2386,1
7863,7538,1
7863,5763,1
7863,3422,1
7863,9459,1
7863,535,1
7863,8794,1
7863,739,1
7863,5066,1
7863,9582,1
7863,8692,1
7863,11617,1
7863,11673,1
7863,1661,1
7863,11619,1
7863,8855,0
7863,299,0
7863,5850,0
7863,8311,0
7863,8387,0
7863,7520,0
7863,10707,0
7863,2737,0
7863,11892,0
7863,394,0
7863,4200,0
7863,2037,0
7863,3476,0
7863,5552,0
7863,8091,0
7863,6430,0
7863,2971,0
7863,4951,0
7863,3665,0
7863,4547,0
7863,6526,0
7863,7329,0
7863,2666,0
7863,11937,0
7863,1233,0
7863,9590,0
7863,8333,0
7863,8813,0
7863,10582,0
7863,4740,0
7863,250,0
7863,6959,0
7863,4571,0
7863,10970,0
7863,6106,0
7863,6331,0
7863,7828,0
7863,4732,0
7863,12071,0
7863,12018,0
7863,2632,0
7863,9096,0
7863,11367,0
7863,6242,0
7863,1533,0
7863,7186,0
7863,4754,0
7863,10231,0
7863,10981,0
7863,11981,0
7863,6486,0
7863,10169,0
7863,2740,0
7863,5419,0
7863,9463,0
7863,4735,0
7863,9823,0
7863,7258,0
7863,11059,0
7863,768,0
7863,7823,0
7863,6660,0
7863,6376,0
7863,12139,0
7863,9185,0
7863,11306,0
7863,10793,0
7863,12041,0
7863,5522,0
7863,3572,0
7863,3023,0
7863,10782,0
7863,10012,0
7863,4163,0
7863,1158,0
7863,3488,0
7863,4245,0
7863,3524,0
7863,11344,0
7863,3196,0
7863,618,0
7863,7540,0
7863,4894,0
7863,7337,0
7863,4920,0
7863,6645,0
7863,2332,0
7863,3118,0
7863,6810,0
7863,9366,0
7863,249,0
7863,10657,0
7863,9462,0
7863,874,0
7863,4436,0
7863,2361,0
7863,1044,0
7863,3070,0
7863,8755,0
7863,9391,0
7863,70,0
7863,4037,0
7863,5994,0
7863,11168,0
7863,4125,0
7863,7047,0
7863,5030,0
7863,10002,0
7863,7923,0
7863,4279,0
7863,9051,0
7863,6002,0
7863,8229,0
7863,2583,0
7863,8829,0
7863,10796,0
7863,8535,0
7863,183,0
7863,4954,0
7863,284,0
7863,4260,0
7863,2221,0
7863,1546,0
7863,882,0
7863,103,0
7863,884,0
7863,10917,0
7863,9385,0
7863,9455,0
7863,4531,0
7863,1051,0
7863,11773,0
7863,5046,0
7863,4987,0
7863,8281,0
7863,418,0
7863,834,0
7863,151,0
7863,116,0
7863,589,0
7863,11751,0
7863,3973,0
7863,5072,0
7863,9233,0
7863,7247,0
7863,4325,0
7863,3373,0
7863,3516,0
7863,11010,0
7863,9903,0
7863,3690,0
7863,3254,0
7863,6046,0
7863,7757,0
7863,10863,0
7863,4044,0
7863,1347,0
7863,1945,0
7863,1335,0
7863,1063,0
7863,6857,0
7863,3234,0
7863,4758,0
7863,2677,0
7863,1457,0
7863,8722,0
7863,5414,0
7863,1421,0
7863,10864,0
7863,9915,0
7863,5019,0
7863,10700,0
7863,10380,0
7863,1256,0
7863,3505,0
7863,2708,0
7863,2794,0
7863,2078,0
7863,5405,0
7863,7699,0
7863,8784,0
7863,10642,0
